type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,41.157600638,-99.159947718,658.7,0.0,340.211,122.08,,,,,
T,41.159259584,-99.162450302,660.8,0.8,340.491,279.40,,,,,
T,41.161128664,-99.165450186,662.1,0.4,340.817,326.32,,,,,
T,41.164009441,-99.170138184,663.1,0.2,341.324,507.11,,,,,
T,41.167395143,-99.175199010,662.0,-0.2,341.892,567.25,,,,,
T,41.171686510,-99.181552324,660.8,-0.2,342.607,715.12,,,,,
T,41.173133058,-99.184536701,664.8,1.3,342.904,297.53,,,,,
T,41.175577221,-99.189701965,659.1,-1.1,343.416,511.41,,,,,
T,41.175721893,-99.190006563,657.9,-4.1,343.446,30.19,,,,,
T,41.178857647,-99.196626591,660.3,0.4,344.101,655.62,,,,,
T,41.179429125,-99.197828472,664.2,3.2,344.221,119.16,,,,,
T,41.182443174,-99.204217326,666.7,0.4,344.853,631.98,,,,,
T,41.183087071,-99.205588270,666.2,-0.4,344.988,135.44,,,,,
T,41.183250435,-99.205933521,667.1,2.8,345.022,34.18,,,,,
T,41.183578083,-99.206610527,667.5,0.6,345.090,67.46,,,,,
T,41.184935449,-99.209407903,669.5,0.7,345.369,278.94,,,,,
T,41.188715436,-99.217336346,670.8,0.2,346.155,786.57,,,,,
T,41.188860610,-99.217641363,670.8,0.0,346.185,30.24,,,,,
T,41.189730652,-99.219474737,670.8,0.0,346.367,181.64,,,,,
T,41.192215886,-99.224680653,663.8,-1.4,346.884,516.64,,,,,
T,41.193671068,-99.226867491,666.2,1.0,347.128,244.48,,,,,
T,41.196116907,-99.229256334,665.6,-0.2,347.466,337.55,,,,,
T,41.199243190,-99.232278597,670.9,1.2,347.896,429.90,,,,,
T,41.199688520,-99.232710348,671.3,0.6,347.957,61.30,,,,,
T,41.201028870,-99.234001664,672.5,0.6,348.141,184.09,,,,,
T,41.203918112,-99.236797783,674.4,0.5,348.538,397.45,,,,,
T,41.210297830,-99.242983041,678.2,0.4,349.417,878.13,,,,,
T,41.211177511,-99.243831374,678.5,0.3,349.537,120.86,,,,,
T,41.216888353,-99.249378601,681.7,0.4,350.324,786.55,,,,,
T,41.218666490,-99.251584383,684.6,1.1,350.595,270.58,,,,,
T,41.219632421,-99.253753452,683.6,-0.4,350.806,211.17,,,,,
T,41.220158301,-99.256184120,684.1,0.2,351.018,212.03,,,,,
T,41.220212281,-99.258711264,683.0,-0.5,351.230,212.00,,,,,
T,41.219664775,-99.264108874,680.4,-0.6,351.686,456.68,,,,,
T,41.219262611,-99.268056667,676.9,-1.1,352.021,334.04,,,,,
T,41.218338674,-99.277359992,677.0,0.0,352.807,786.86,,,,,
T,41.218162570,-99.281316251,682.3,1.6,353.140,332.34,,,,,
T,41.218562471,-99.283775166,681.4,-0.4,353.351,210.93,,,,,
T,41.219084328,-99.285441069,681.7,0.2,353.502,151.24,,,,,
T,41.221191287,-99.291508393,683.4,0.3,354.062,560.00,,,,,
T,41.221819846,-99.293318717,685.4,1.2,354.229,167.08,,,,,
T,41.222701622,-99.295874108,687.4,0.8,354.465,235.59,,,,,
T,41.222776137,-99.296091283,687.3,-0.1,354.485,20.00,,,,,
T,41.223763190,-99.299693741,688.4,0.3,354.806,321.34,,,,,
T,41.225005053,-99.303429807,687.7,-0.2,355.148,342.28,,,,,
T,41.225909209,-99.305702643,686.5,-0.5,355.364,215.41,,,,,
T,41.226733988,-99.307398722,677.4,-5.4,355.533,169.16,,,,,
T,41.228256477,-99.310333394,687.0,3.2,355.831,298.55,,,,,
T,41.230847407,-99.315761598,684.9,-0.4,356.370,538.45,,,,,
T,41.231549140,-99.317272268,682.3,-1.7,356.518,148.71,,,,,
T,41.232673572,-99.319700254,687.4,2.2,356.757,238.81,,,,,
T,41.235964727,-99.326631166,687.2,-0.0,357.444,686.46,,,,,
T,41.236644415,-99.327737577,687.1,-0.1,357.563,119.59,,,,,
T,41.239393679,-99.331642119,690.1,0.7,358.011,447.62,,,,,
T,41.243245751,-99.337094966,690.9,0.1,358.637,626.06,,,,,
T,41.246729689,-99.342028555,693.0,0.4,359.203,566.33,,,,,
T,41.251869053,-99.349303795,695.5,0.3,360.039,835.24,,,,,
T,41.257001543,-99.356585071,695.4,-0.0,360.874,835.05,,,,,
T,41.260781446,-99.361625277,695.9,0.1,361.469,595.52,,,,,
T,41.262443326,-99.363426799,696.2,0.1,361.708,238.45,,,,,
T,41.263065599,-99.364103805,696.0,-0.2,361.797,89.41,,,,,
T,41.265204242,-99.366795234,697.8,0.5,362.125,327.54,,,,,
T,41.266324483,-99.369215341,697.6,-0.0,362.362,237.92,,,,,
T,41.266733268,-99.370531468,697.9,0.2,362.482,119.26,,,,,
T,41.267653601,-99.373494303,700.4,0.9,362.750,268.49,,,,,
T,41.268699244,-99.375561616,701.1,0.3,362.959,208.55,,,,,
T,41.270320304,-99.377440922,698.4,-1.1,363.198,239.18,,,,,
T,41.271991907,-99.378515063,698.1,-0.2,363.404,206.31,,,,,
T,41.272433465,-99.378740788,697.8,-0.5,363.457,52.56,,,,,
T,41.275565866,-99.380459413,699.4,0.4,363.833,376.51,,,,,
T,41.277708868,-99.381595748,701.3,0.7,364.090,256.34,,,,,
T,41.281403108,-99.383593071,701.3,0.0,364.533,443.09,,,,,
T,41.285783825,-99.385840762,701.6,0.1,365.054,521.69,,,,,
T,41.287398850,-99.385994403,702.2,0.3,365.234,179.82,,,,,
T,41.290121712,-99.386013933,701.3,-0.3,365.537,302.40,,,,,
T,41.291533392,-99.386463119,703.2,1.2,365.698,161.23,,,,,
T,41.291718967,-99.386567222,703.3,0.4,365.720,22.38,,,,,
T,41.292900313,-99.387600375,704.3,0.7,365.877,157.17,,,,,
T,41.293742023,-99.388660519,704.3,0.0,366.006,128.93,,,,,
T,41.294518272,-99.389547994,704.3,0.0,366.120,113.83,,,,,
T,41.295692995,-99.390908880,705.2,0.5,366.293,173.24,,,,,
T,41.299691163,-99.395651864,706.2,0.2,366.889,595.80,,,,,
T,41.305054659,-99.402131326,706.7,0.1,367.695,805.79,,,,,
T,41.306547644,-99.404648663,707.2,0.2,367.963,268.21,,,,,
T,41.307107722,-99.405864291,707.2,-0.0,368.083,119.30,,,,,
T,41.309856148,-99.412410809,708.6,0.2,368.710,627.47,,,,,
T,41.313513005,-99.421123127,708.6,0.0,369.545,834.97,,,,,
T,41.316915220,-99.429211663,710.8,0.3,370.321,775.55,,,,,
T,41.319118906,-99.434509445,710.7,-0.0,370.827,506.62,,,,,
T,41.320093805,-99.437817866,710.4,-0.1,371.125,297.41,,,,,
T,41.320835017,-99.441609839,713.0,0.8,371.453,327.99,,,,,
T,41.321158810,-99.443330895,715.1,1.4,371.601,148.52,,,,,
T,41.322274189,-99.449202418,717.5,0.5,372.108,506.96,,,,,
T,41.323509850,-99.454657612,719.4,0.4,372.585,476.90,,,,,
T,41.324769733,-99.457798228,719.5,0.0,372.883,297.85,,,,,
T,41.326594138,-99.460887043,719.1,-0.1,373.211,328.52,,,,,
T,41.330901850,-99.466766445,719.0,-0.0,373.898,686.40,,,,,
T,41.332212109,-99.468552629,719.5,0.2,374.106,208.65,,,,,
T,41.336313123,-99.474180071,722.7,0.5,374.762,655.25,,,,,
T,41.339486595,-99.478538241,720.2,-0.5,375.269,507.24,,,,,
T,41.343025854,-99.483412318,721.6,0.2,375.835,566.51,,,,,
T,41.344660660,-99.486229308,722.1,0.2,376.133,297.58,,,,,
T,41.345335236,-99.487770740,722.5,0.3,376.282,149.19,,,,,
T,41.346389176,-99.491048315,722.6,0.0,376.580,298.24,,,,,
T,41.347790798,-99.497190658,723.1,0.1,377.117,537.12,,,,,
T,41.348810457,-99.501993991,723.5,0.1,377.535,417.64,,,,,
T,41.350280643,-99.506970244,725.0,0.3,377.982,447.32,,,,,
T,41.351132411,-99.509966355,725.8,0.3,378.250,267.99,,,,,
T,41.353698531,-99.520099992,729.3,0.4,379.145,894.65,,,,,
T,41.356089637,-99.529555533,730.4,0.1,379.980,834.63,,,,,
T,41.357629225,-99.534873767,728.2,-0.5,380.456,476.75,,,,,
T,41.357855117,-99.535520179,731.8,6.0,380.516,59.63,,,,,
T,41.361254985,-99.545204546,731.9,0.0,381.410,894.01,,,,,
T,41.363028344,-99.550788989,731.9,0.0,381.917,507.08,,,,,
T,41.364232739,-99.555881415,734.8,0.6,382.364,446.59,,,,,
T,41.365202693,-99.559962982,734.9,0.0,382.722,358.09,,,,,
T,41.365527157,-99.561323700,735.2,0.3,382.841,119.42,,,,,
T,41.367392382,-99.569137981,737.6,0.3,383.527,685.83,,,,,
T,41.368970275,-99.575198432,739.7,0.4,384.064,536.48,,,,,
T,41.370547833,-99.578929469,739.1,-0.2,384.422,357.96,,,,,
T,41.372920498,-99.583236594,739.6,0.1,384.868,446.41,,,,,
T,41.375491060,-99.586869814,740.2,0.2,385.285,417.00,,,,,
T,41.376890335,-99.588530855,740.5,0.1,385.493,208.47,,,,,
T,41.380314762,-99.591982942,740.9,0.1,385.971,477.53,,,,,
T,41.386376554,-99.597887406,744.0,0.4,386.806,834.96,,,,,
T,41.391782044,-99.603182338,745.3,0.2,387.552,746.01,,,,,
T,41.392859789,-99.604243571,747.0,1.1,387.701,149.01,,,,,
T,41.395238238,-99.606569130,747.0,-0.0,388.029,328.03,,,,,
T,41.398239545,-99.609562224,751.9,1.2,388.446,416.85,,,,,
T,41.399183096,-99.610823784,753.9,1.3,388.595,148.70,,,,,
T,41.399682993,-99.611626687,753.5,-0.4,388.682,87.12,,,,,
T,41.400200240,-99.612597814,752.7,-0.8,388.781,99.47,,,,,
T,41.400304260,-99.612819347,752.4,-1.6,388.803,21.83,,,,,
T,41.400739783,-99.613873120,751.8,-0.6,388.903,100.52,,,,,
T,41.401557522,-99.616602855,752.5,0.3,389.149,245.67,,,,,
T,41.401846530,-99.619055651,753.1,0.3,389.357,207.60,,,,,
T,41.401859522,-99.622616954,753.3,0.1,389.655,297.81,,,,,
T,41.401859103,-99.628629377,755.2,0.4,390.157,502.77,,,,,
T,41.401860863,-99.629371930,754.7,-0.8,390.219,62.09,,,,,
T,41.402035207,-99.629528085,754.6,-0.3,390.243,23.35,,,,,
T,41.402105950,-99.629427167,754.6,-0.2,390.254,11.53,,,,,
T,41.402097149,-99.629360363,754.7,0.7,390.260,5.67,,,,,
T,41.402087090,-99.629341420,754.7,1.4,390.262,1.94,,,,,
T,41.402097819,-99.629349131,754.7,-1.8,390.263,1.35,,,,,
T,41.402092203,-99.629345611,754.7,1.9,390.264,0.69,,,,,
T,41.402090527,-99.629341587,754.7,1.3,390.264,0.38,,,,,
T,41.402086755,-99.629337229,754.7,1.6,390.265,0.56,,,,,
T,41.402091365,-99.629328595,754.7,-0.7,390.266,0.89,,,,,
T,41.402099496,-99.629331278,754.7,-2.0,390.267,0.93,,,,,
T,41.402093209,-99.629343180,754.7,0.8,390.268,1.22,,,,,
T,41.402098741,-99.629339995,754.7,-1.6,390.269,0.67,,,,,
T,41.402088432,-99.629344856,754.7,1.6,390.270,1.21,,,,,
T,41.402099412,-99.629345359,754.7,-1.9,390.271,1.22,,,,,
T,41.402090611,-99.629334882,754.7,1.7,390.272,1.31,,,,,
T,41.402086001,-99.629355585,754.7,0.1,390.274,1.81,,,,,
T,41.402084325,-99.629332786,754.7,0.6,390.276,1.92,,,,,
T,41.402089521,-99.629339660,754.7,-1.6,390.277,0.81,,,,,
T,41.402102262,-99.629340163,754.6,-1.9,390.278,1.42,,,,,
T,41.402095808,-99.629345527,754.7,1.3,390.279,0.85,,,,,
T,41.402112655,-99.629396992,754.6,-1.1,390.284,4.69,,,,,
T,41.402357994,-99.629602348,754.1,-1.6,390.316,32.21,,,,,
T,41.402365956,-99.629624309,754.1,-0.5,390.318,2.04,,,,,
T,41.402366711,-99.629637133,754.1,-0.1,390.319,1.08,,,,,
T,41.402208125,-99.629768059,754.3,1.0,390.340,20.74,,,,,
T,41.401863629,-99.629766131,754.7,0.9,390.378,38.26,,,,,
T,41.401843764,-99.629791779,754.7,0.5,390.381,3.08,,,,,
T,41.401830772,-99.630428720,754.7,0.0,390.435,53.28,,,,,
T,41.401828174,-99.630655367,754.6,-0.5,390.453,18.95,,,,,
T,41.402012911,-99.630928952,754.4,-0.5,390.484,30.73,,,,,
T,41.402017102,-99.631059123,754.5,0.5,390.495,10.90,,,,,
T,41.401915010,-99.631235646,754.6,0.5,390.514,18.61,,,,,
T,41.401934959,-99.631390208,754.6,0.0,390.527,13.11,,,,,
T,41.401927164,-99.631447457,754.6,0.0,390.532,4.86,,,,,
T,41.401932193,-99.631476626,754.6,0.0,390.534,2.50,,,,,
T,41.401952477,-99.631449887,754.6,0.0,390.537,3.17,,,,,
T,41.401938144,-99.631446200,754.6,0.0,390.539,1.62,,,,,
T,41.401936635,-99.631441757,754.6,0.0,390.539,0.41,,,,,
T,41.401933450,-99.631426753,754.6,0.0,390.541,1.30,,,,,
T,41.401945856,-99.631437147,754.6,0.0,390.542,1.63,,,,,
T,41.401885590,-99.631534377,754.6,0.0,390.553,10.53,,,,,
T,41.401801184,-99.631884825,754.9,1.0,390.584,30.77,,,,,
T,41.401789784,-99.633003306,754.9,0.0,390.677,93.54,,,,,
T,41.401795903,-99.636290604,755.4,0.2,390.952,274.89,,,,,
T,41.401815433,-99.638908273,755.3,-0.1,391.171,218.91,,,,,
T,41.401829431,-99.640218532,755.4,0.1,391.281,109.58,,,,,
T,41.401825743,-99.640268404,755.4,1.2,391.285,4.19,,,,,
T,41.401827335,-99.640252227,755.4,-1.2,391.286,1.36,,,,,
T,41.401827838,-99.640318863,755.5,1.2,391.292,5.57,,,,,
T,41.401826162,-99.641169878,755.8,0.5,391.363,71.16,,,,,
T,41.401832113,-99.643072570,758.1,1.5,391.522,159.11,,,,,
T,41.401848961,-99.645675318,758.2,0.0,391.740,217.66,,,,,
T,41.401884332,-99.648610326,756.2,-0.8,391.985,245.46,,,,,
T,41.401909310,-99.653404942,756.6,0.1,392.386,400.95,,,,,
T,41.401924314,-99.658821076,758.8,0.5,392.839,452.91,,,,,
T,41.401924565,-99.662525039,759.2,0.1,393.149,309.73,,,,,
T,41.401926493,-99.663395165,759.3,0.2,393.221,72.76,,,,,
T,41.401927331,-99.663686352,759.4,0.2,393.246,24.35,,,,,
T,41.402057754,-99.669744037,761.4,0.4,393.753,506.76,,,,,
T,41.402655132,-99.671591325,761.7,0.2,393.921,168.12,,,,,
T,41.403679904,-99.673072323,762.3,0.3,394.089,168.20,,,,,
T,41.405021930,-99.674007744,762.6,0.2,394.257,168.33,,,,,
T,41.406524135,-99.674306977,761.4,-0.7,394.426,168.70,,,,,
T,41.408696976,-99.674277473,765.0,1.5,394.667,241.33,,,,,
T,41.410219967,-99.674256770,768.1,1.8,394.836,169.16,,,,,
T,41.413492179,-99.674175968,770.9,0.8,395.200,363.48,,,,,
T,41.414971836,-99.674604535,768.4,-1.5,395.368,168.19,,,,,
T,41.416249825,-99.675672641,768.4,-0.0,395.536,167.69,,,,,
T,41.417218102,-99.677224299,773.2,2.8,395.704,168.50,,,,,
T,41.418098370,-99.678920796,776.5,2.0,395.876,172.26,,,,,
T,41.418237342,-99.679178204,776.1,-1.6,395.903,26.48,,,,,
T,41.419180222,-99.680801528,775.3,-0.5,396.074,171.42,,,,,
T,41.420894321,-99.683584906,776.9,0.5,396.375,300.64,,,,,
T,41.424672380,-99.689640999,777.8,0.1,397.033,657.54,,,,,
T,41.427189969,-99.693826754,779.3,0.3,397.480,447.89,,,,,
T,41.427534465,-99.694372918,780.1,1.4,397.540,59.57,,,,,
T,41.428220272,-99.695473043,783.4,2.8,397.659,119.41,,,,,
T,41.428389922,-99.695750065,783.4,-0.2,397.689,29.85,,,,,
T,41.428559152,-99.696027506,783.5,0.3,397.719,29.85,,,,,
T,41.428728551,-99.696304696,783.4,-0.2,397.749,29.85,,,,,
T,41.429584008,-99.697684189,782.3,-0.7,397.898,149.41,,,,,
T,41.430097064,-99.698511902,782.6,0.3,397.988,89.63,,,,,
T,41.432482973,-99.702834031,783.4,0.2,398.436,448.03,,,,,
T,41.432874827,-99.703850672,786.6,3.3,398.532,95.47,,,,,
T,41.433293000,-99.704883154,787.2,0.6,398.630,98.00,,,,,
T,41.433574548,-99.705567034,787.6,0.6,398.695,65.15,,,,,
T,41.433856683,-99.706247309,788.1,0.7,398.760,64.92,,,,,
T,41.434138985,-99.706918532,788.5,0.7,398.824,64.27,,,,,
T,41.435967078,-99.711326659,792.8,1.0,399.245,420.67,,,,,
T,41.438793959,-99.718224127,794.9,0.3,399.901,656.42,,,,,
T,41.440722551,-99.722922351,795.6,0.1,400.348,447.27,,,,,
T,41.443310129,-99.729166366,799.0,0.6,400.944,595.72,,,,,
T,41.444246555,-99.730897145,801.9,1.7,401.122,178.15,,,,,
T,41.444765897,-99.731714213,803.1,1.4,401.211,89.38,,,,,
T,41.444944767,-99.731979501,803.9,2.4,401.241,29.77,,,,,
T,41.446921555,-99.734384520,807.5,1.2,401.539,297.65,,,,,
T,41.448937654,-99.736162489,806.7,-0.3,401.808,268.72,,,,,
T,41.453314265,-99.739638129,804.0,-0.5,402.374,566.23,,,,,
T,41.458595200,-99.743872248,804.6,0.1,403.059,684.95,,,,,
T,41.462738793,-99.747161139,809.7,0.9,403.595,535.99,,,,,
T,41.464580633,-99.748631408,811.9,0.9,403.833,238.60,,,,,
T,41.464811470,-99.748814469,812.1,0.5,403.863,29.85,,,,,
T,41.465733144,-99.749550903,813.4,1.1,403.983,119.43,,,,,
T,41.470239758,-99.753430132,814.8,0.2,404.579,596.27,,,,,
T,41.473436616,-99.756708043,813.3,-0.3,405.027,448.37,,,,,
T,41.478552846,-99.761927286,808.6,-0.7,405.743,716.19,,,,,
T,41.483033728,-99.766475307,807.6,-0.2,406.370,626.06,,,,,
T,41.486329995,-99.769523805,805.2,-0.5,406.815,445.92,,,,,
T,41.487594405,-99.770113053,804.9,-0.2,406.964,148.80,,,,,
T,41.489726845,-99.770440031,804.9,-0.0,407.203,238.40,,,,,
T,41.490871813,-99.770410862,804.9,0.0,407.330,127.19,,,,,
T,41.494340496,-99.770300891,802.3,-0.7,407.715,385.35,,,,,
T,41.495247418,-99.770250265,802.6,0.3,407.816,100.81,,,,,
T,41.498280577,-99.770144736,803.7,0.3,408.153,336.99,,,,,
T,41.505263960,-99.769985732,804.0,0.0,408.929,775.71,,,,,
T,41.507923370,-99.770409353,803.1,-0.3,409.226,297.47,,,,,
T,41.510753268,-99.771546861,802.8,-0.1,409.555,328.33,,,,,
T,41.513270857,-99.772783779,807.3,1.5,409.853,298.07,,,,,
T,41.514027910,-99.773150906,808.6,1.5,409.942,89.49,,,,,
T,41.517223092,-99.775038930,808.4,-0.1,410.330,388.29,,,,,
T,41.520952536,-99.777889950,805.7,-0.6,410.808,477.70,,,,,
T,41.526072202,-99.781793570,805.3,-0.1,411.463,655.34,,,,,
T,41.526305471,-99.781969506,805.7,1.3,411.493,29.78,,,,,
T,41.532364413,-99.786575362,805.0,-0.1,412.268,774.98,,,,,
T,41.533063296,-99.787105182,805.1,0.2,412.358,89.33,,,,,
T,41.538189417,-99.791001845,808.0,0.4,413.013,655.65,,,,,
T,41.541690957,-99.793663351,806.7,-0.3,413.461,447.84,,,,,
T,41.544722021,-99.795972146,805.6,-0.3,413.849,387.87,,,,,
T,41.550561022,-99.800399803,802.4,-0.4,414.595,746.35,,,,,
T,41.551494179,-99.801110253,801.7,-0.5,414.715,119.39,,,,,
T,41.556381080,-99.804822179,800.9,-0.1,415.340,624.89,,,,,
T,41.561282230,-99.808544330,801.8,0.1,415.966,626.68,,,,,
T,41.563392458,-99.810141502,798.9,-1.1,416.236,269.59,,,,,
T,41.564326538,-99.810849354,796.8,-1.7,416.355,119.37,,,,,
T,41.571076568,-99.815977402,800.0,0.4,417.218,863.13,,,,,
T,41.571774948,-99.816502277,801.1,1.2,417.307,89.07,,,,,
T,41.572936764,-99.817380700,805.3,2.8,417.456,148.38,,,,,
T,41.573637491,-99.817913454,807.6,2.5,417.545,89.62,,,,,
T,41.574341403,-99.818449644,807.8,0.3,417.635,90.07,,,,,
T,41.575751072,-99.819522696,802.7,-2.9,417.816,180.34,,,,,
T,41.576924706,-99.820418553,799.7,-1.9,417.966,150.24,,,,,
T,41.577622416,-99.820958096,798.4,-1.5,418.056,89.61,,,,,
T,41.578307888,-99.821522534,796.1,-2.6,418.145,89.51,,,,,
T,41.578750620,-99.821927547,795.8,-0.5,418.205,59.66,,,,,
T,41.582827158,-99.826007187,793.7,-0.4,418.771,566.34,,,,,
T,41.587763932,-99.830953768,790.2,-0.5,419.457,686.13,,,,,
T,41.593988752,-99.837181522,790.9,0.1,420.322,864.65,,,,,
T,41.599999247,-99.843201069,791.3,0.0,421.157,835.16,,,,,
T,41.601925157,-99.845145838,792.7,0.5,421.425,268.40,,,,,
T,41.606851201,-99.850102644,792.8,0.0,422.111,685.62,,,,,
T,41.609052205,-99.852727270,794.2,0.4,422.439,328.06,,,,,
T,41.613496039,-99.858959215,794.3,0.0,423.156,716.54,,,,,
T,41.614682246,-99.860719498,794.5,0.1,423.353,197.19,,,,,
T,41.615424044,-99.861725410,794.0,-0.5,423.470,117.55,,,,,
T,41.617272505,-99.864232438,793.1,-0.3,423.763,292.93,,,,,
T,41.620241879,-99.868259188,794.6,0.3,424.234,470.53,,,,,
T,41.621992188,-99.870603941,795.9,0.4,424.510,275.64,,,,,
T,41.623361958,-99.872429185,796.5,0.3,424.725,215.14,,,,,
T,41.626980593,-99.877231680,797.3,0.2,425.292,567.19,,,,,
T,41.630869797,-99.882176332,798.1,0.1,425.889,596.96,,,,,
T,41.634920854,-99.886325207,798.9,0.1,426.456,567.41,,,,,
T,41.640020488,-99.891580827,801.5,0.4,427.172,715.93,,,,,
T,41.645342912,-99.897054629,801.9,0.1,427.919,746.60,,,,,
T,41.650014818,-99.901873218,804.9,0.5,428.575,656.04,,,,,
T,41.655118307,-99.907132862,806.3,0.2,429.291,716.41,,,,,
T,41.656390261,-99.908450665,808.8,1.4,429.470,178.90,,,,,
T,41.657663891,-99.909768635,809.8,0.6,429.649,179.06,,,,,
T,41.659789542,-99.911961760,810.4,0.2,429.948,298.51,,,,,
T,41.664897222,-99.917219141,812.5,0.3,430.664,716.63,,,,,
T,41.666170936,-99.918533256,814.2,1.0,430.843,178.86,,,,,
T,41.670419974,-99.922920344,817.3,0.5,431.440,596.82,,,,,
T,41.674459381,-99.927087575,822.8,1.0,432.007,567.19,,,,,
T,41.677003875,-99.929722846,820.2,-0.7,432.365,357.80,,,,,
T,41.677643917,-99.930376802,820.2,-0.0,432.455,89.55,,,,,
T,41.682309033,-99.935214585,825.3,0.8,433.111,656.30,,,,,
T,41.684437199,-99.937952282,826.7,0.4,433.439,328.37,,,,,
T,41.686305106,-99.940524520,831.4,1.6,433.737,298.17,,,,,
T,41.687800186,-99.942588061,833.6,0.9,433.976,238.93,,,,,
T,41.691303486,-99.947525756,837.4,0.7,434.542,566.02,,,,,
T,41.692998810,-99.950768966,835.8,-0.5,434.871,329.17,,,,,
T,41.694443431,-99.953795923,835.0,-0.3,435.170,298.73,,,,,
T,41.694873255,-99.954702677,837.9,3.3,435.260,89.31,,,,,
T,41.696019899,-99.957124125,839.0,0.5,435.498,238.43,,,,,
T,41.698478311,-99.962291652,839.2,0.0,436.007,509.50,,,,,
T,41.700647548,-99.966831878,832.5,-1.5,436.456,448.19,,,,,
T,41.702378662,-99.970023371,832.4,-0.0,436.784,327.93,,,,,
T,41.703961249,-99.971949114,831.9,-0.2,437.021,237.88,,,,,
T,41.704846881,-99.972761739,829.8,-1.8,437.141,119.38,,,,,
T,41.707022907,-99.974165708,830.5,0.3,437.409,268.45,,,,,
T,41.709327176,-99.975157874,829.4,-0.4,437.678,268.92,,,,,
T,41.714457320,-99.977337169,825.9,-0.6,438.276,597.96,,,,,
T,41.717689550,-99.979083203,823.4,-0.6,438.663,387.29,,,,,
T,41.719928440,-99.981044484,820.8,-0.9,438.961,297.44,,,,,
T,41.722740484,-99.984380817,820.5,-0.1,439.379,417.88,,,,,
T,41.727309208,-99.989930308,826.1,0.8,440.065,686.08,,,,,
T,41.729701152,-99.992819466,824.0,-0.6,440.423,358.28,,,,,
T,41.733290032,-99.997151149,824.5,0.1,440.961,537.37,,,,,
T,41.735681221,-100.000042487,827.0,0.7,441.319,358.32,,,,,
T,41.738712620,-100.004094215,827.6,0.1,441.795,476.42,,,,,
T,41.739855576,-100.006932830,828.4,0.3,442.063,268.10,,,,,
T,41.742391773,-100.013670372,825.5,-0.5,442.691,627.27,,,,,
T,41.745912340,-100.022961963,828.9,0.4,443.557,866.18,,,,,
T,41.746485913,-100.025346195,829.5,0.3,443.765,208.30,,,,,
T,41.748007815,-100.032961238,829.6,0.0,444.421,655.57,,,,,
T,41.748914653,-100.035556611,830.2,0.3,444.659,238.21,,,,,
T,41.752000954,-100.042718109,829.2,-0.1,445.346,687.24,,,,,
T,41.754340595,-100.047517084,829.4,0.0,445.822,476.27,,,,,
T,41.754925652,-100.048252847,831.1,2.0,445.912,89.26,,,,,
T,41.755550606,-100.048926584,833.9,3.1,446.001,89.21,,,,,
T,41.757246768,-100.050692149,834.5,0.2,446.240,238.85,,,,,
T,41.757878009,-100.051351804,835.4,1.0,446.329,89.02,,,,,
T,41.759379124,-100.053376537,834.7,-0.3,446.566,236.96,,,,,
T,41.759539219,-100.053663952,834.9,0.6,446.595,29.79,,,,,
T,41.760418648,-100.055874428,835.2,0.1,446.804,208.17,,,,,
T,41.761058103,-100.058987383,840.2,1.9,447.072,268.44,,,,,
T,41.761875171,-100.063526938,840.5,0.1,447.460,388.26,,,,,
T,41.761938203,-100.063874284,840.5,0.1,447.490,29.72,,,,,
T,41.762129478,-100.064917663,841.0,0.6,447.579,89.33,,,,,
T,41.763018211,-100.069799954,847.6,1.6,447.997,417.83,,,,,
T,41.763494387,-100.072214780,847.6,0.0,448.205,207.66,,,,,
T,41.763632773,-100.072906455,851.0,5.6,448.264,59.54,,,,,
T,41.764199054,-100.075700562,848.1,-1.2,448.505,240.71,,,,,
T,41.764344480,-100.076398775,846.6,-2.5,448.565,60.27,,,,,
T,41.764581772,-100.077433270,844.2,-2.6,448.655,89.97,,,,,
T,41.765865879,-100.082137780,847.4,0.8,449.072,416.39,,,,,
T,41.766603738,-100.083619533,847.6,0.1,449.220,147.98,,,,,
T,41.766774226,-100.083895633,847.4,-0.5,449.250,29.76,,,,,
T,41.769295503,-100.087646870,845.8,-0.4,449.669,419.18,,,,,
T,41.774139572,-100.094836615,845.2,-0.1,450.473,804.26,,,,,
T,41.775031909,-100.096170427,847.7,1.7,450.622,148.73,,,,,
T,41.776288859,-100.098050823,842.2,-2.7,450.831,209.60,,,,,
T,41.777652008,-100.099784704,840.3,-0.9,451.040,209.05,,,,,
T,41.778316526,-100.100392811,840.3,0.0,451.130,89.46,,,,,
T,41.779505163,-100.101188756,841.0,0.5,451.277,147.68,,,,,
T,41.781326216,-100.101831984,836.7,-2.0,451.487,209.21,,,,,
T,41.782136997,-100.101932147,838.7,2.2,451.577,90.44,,,,,
T,41.784824319,-100.101930220,839.1,0.1,451.876,298.48,,,,,
T,41.787785729,-100.101897111,835.4,-1.1,452.205,328.93,,,,,
T,41.788859451,-100.101886718,834.6,-0.7,452.324,119.26,,,,,
T,41.796663925,-100.101830894,829.2,-0.6,453.191,866.85,,,,,
T,41.799617289,-100.101794768,829.3,0.0,453.519,328.04,,,,,
T,41.800693693,-100.101775657,827.9,-1.2,453.638,119.57,,,,,
T,41.804179223,-100.101720169,828.6,0.2,454.025,387.16,,,,,
T,41.807947559,-100.101660741,823.6,-1.2,454.444,418.58,,,,,
