type,time,latitude,longitude,altitude (m),color,sym,name,desc
T,2017-10-06 23:30:33,43.376581594,-116.662666267,717.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:30:35,43.377099512,-116.662870199,715.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:30:39,43.378132498,-116.663290467,720.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:30:45,43.379594889,-116.664220774,711.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:30:51,43.380978908,-116.665363815,707.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:30:53,43.381440751,-116.665743012,705.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:30:57,43.382365862,-116.666500736,702.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:02,43.383586351,-116.667265082,697.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:06,43.384614978,-116.667692475,695.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:10,43.385606473,-116.668260936,691.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:14,43.386458242,-116.669180933,683.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:18,43.387193251,-116.670254823,683.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:19,43.387377821,-116.670522792,683.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:25,43.388466630,-116.672113761,688.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:29,43.389192587,-116.673176335,695.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:38,43.390682889,-116.675783778,695.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:31:41,43.391072732,-116.676755324,696.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:32:05,43.394157775,-116.684531886,698.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:32:20,43.396238582,-116.689250562,700.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:32:28,43.397810943,-116.691258531,700.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:32:37,43.399888817,-116.692967266,698.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:32:46,43.402001392,-116.694597043,696.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:33:06,43.406670112,-116.698247362,693.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:33:25,43.411106151,-116.701710345,691.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:33:31,43.412505342,-116.702808626,689.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:33:46,43.415889368,-116.705803396,689.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:33:58,43.418244179,-116.708824821,690.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:34:22,43.422891861,-116.714957859,690.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:34:26,43.423666768,-116.715975590,693.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:34:47,43.427827125,-116.721194163,694.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:04,43.431513403,-116.724910112,693.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:17,43.434232743,-116.727901781,693.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:24,43.435282242,-116.730033634,697.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:26,43.435560186,-116.730661355,699.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:31,43.436250435,-116.732242182,702.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:35,43.436804311,-116.733507682,702.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:38,43.437220724,-116.734453831,705.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:42,43.437774684,-116.735713463,708.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:45,43.438178608,-116.736671012,710.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:52,43.439010261,-116.739015682,703.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:54,43.439212181,-116.739707021,701.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:35:57,43.439515606,-116.740737827,698.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:36:10,43.440815555,-116.745145703,702.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:36:22,43.442152049,-116.749162143,703.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:36:28,43.443272878,-116.750744982,702.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:36:34,43.444706937,-116.751772100,700.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:36:40,43.446289608,-116.752148196,697.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:36:51,43.449259149,-116.752113160,693.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:01,43.451952757,-116.752117686,690.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:12,43.454915676,-116.752113327,686.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:16,43.455966180,-116.752133025,684.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:21,43.457140988,-116.752523454,684.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:27,43.458217140,-116.753897416,683.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:32,43.458597008,-116.755539849,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:33,43.458606061,-116.755892225,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:49,43.458566414,-116.761827786,687.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:56,43.458577311,-116.764422236,689.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:37:59,43.458697507,-116.765518673,689.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:05,43.459524717,-116.767385825,691.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:07,43.459940208,-116.767846830,693.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:18,43.462447571,-116.770031657,698.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:26,43.464261917,-116.771631176,701.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:30,43.465163810,-116.772423852,704.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:34,43.466064530,-116.773209069,709.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:37,43.466739189,-116.773803094,713.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:38,43.466965584,-116.774002248,714.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:40,43.467418207,-116.774400137,714.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:44,43.468328984,-116.775200106,717.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:49,43.469460709,-116.776197301,722.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:53,43.470333600,-116.777060302,725.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:57,43.471157877,-116.778009301,726.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:38:59,43.471549815,-116.778513640,727.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:05,43.472658573,-116.780128917,734.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:09,43.473316887,-116.781287296,735.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:11,43.473642357,-116.781867575,736.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:15,43.474291703,-116.783036264,736.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:18,43.474790929,-116.783900019,741.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:22,43.475516131,-116.784991259,747.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:26,43.476296319,-116.786012426,748.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:36,43.478458179,-116.788243605,745.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:39,43.479156392,-116.788800666,742.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:43,43.480111091,-116.789476080,738.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:48,43.481351361,-116.790179489,733.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:51,43.482119478,-116.790526500,728.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:54,43.482893715,-116.790852137,723.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:56,43.483407944,-116.791068139,720.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:39:59,43.484174721,-116.791386148,718.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:02,43.484946191,-116.791711869,709.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:04,43.485465450,-116.791930804,708.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:06,43.485989571,-116.792145716,706.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:08,43.486511009,-116.792360544,703.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:13,43.487775922,-116.792879887,711.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:15,43.488270454,-116.793085327,716.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:17,43.488764819,-116.793297389,720.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:19,43.489266308,-116.793514062,724.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:21,43.489778778,-116.793730315,725.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:28,43.491554484,-116.794695240,713.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:32,43.492408348,-116.795608196,717.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:36,43.493103208,-116.796682924,723.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:38,43.493382493,-116.797276782,730.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:40,43.493632693,-116.797896037,731.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:42,43.493878702,-116.798527446,732.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:44,43.494129907,-116.799163045,736.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:46,43.494386813,-116.799803423,739.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:48,43.494646735,-116.800449919,743.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:51,43.495037919,-116.801425824,746.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:54,43.495429102,-116.802401142,750.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:40:57,43.495817520,-116.803375706,753.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:01,43.496340383,-116.804667776,757.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:08,43.497535978,-116.806671303,758.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:15,43.499090821,-116.808074014,760.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:18,43.499820298,-116.808456313,763.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:21,43.500581793,-116.808715481,767.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:25,43.501613103,-116.809025528,773.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:28,43.502394212,-116.809268855,775.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:37,43.504740056,-116.809994476,769.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:41,43.505783519,-116.810310977,766.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:46,43.507097634,-116.810713057,763.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:49,43.507889807,-116.810952527,760.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:52,43.508679634,-116.811171044,758.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:41:57,43.510007160,-116.811404647,755.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:01,43.511090521,-116.811477737,751.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:05,43.512166338,-116.811482264,749.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:16,43.515119115,-116.811517635,744.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:20,43.516203482,-116.811512941,741.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:23,43.517010994,-116.811511768,738.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:25,43.517548274,-116.811515121,737.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:30,43.518889966,-116.811522413,733.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:32,43.519424396,-116.811510678,733.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:44,43.522642711,-116.811128799,726.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:47,43.523460450,-116.811097702,723.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:48,43.523729676,-116.811104827,722.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:42:58,43.526399815,-116.811503470,720.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:01,43.527233563,-116.811560048,716.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:03,43.527794145,-116.811581422,713.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:05,43.528355565,-116.811603634,711.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:12,43.530538632,-116.811716370,706.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:13,43.530877093,-116.811721316,705.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:17,43.532104203,-116.811731709,704.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:18,43.532370245,-116.811740343,704.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:22,43.533312539,-116.811779989,704.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:24,43.533717133,-116.811797591,703.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:36,43.535864158,-116.811881326,702.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:43:43,43.536841320,-116.811923739,702.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:44:03,43.538787933,-116.812008144,701.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:44:31,43.541494617,-116.812116941,701.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:44:49,43.543240400,-116.812211070,701.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:45:10,43.545185924,-116.812292458,701.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:45:16,43.545294469,-116.812315173,701.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:45:20,43.545362530,-116.812568726,701.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:45:34,43.545354903,-116.814428503,701.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:45:52,43.545351047,-116.817025719,699.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:46:07,43.545341240,-116.820041360,699.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:46:17,43.545336965,-116.822611084,700.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:46:35,43.545332774,-116.828020429,701.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:46:57,43.545333948,-116.834590835,702.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:47:16,43.545331098,-116.840260942,703.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:47:38,43.545320705,-116.846820032,703.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:47:58,43.545329338,-116.852792557,703.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:09,43.545308970,-116.856073653,704.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:15,43.545295224,-116.857868051,704.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:17,43.545290865,-116.858466435,704.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:19,43.545289859,-116.859063059,704.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:26,43.545286339,-116.861140514,704.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:27,43.545284746,-116.861436311,703.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:28,43.545284411,-116.861732444,704.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:48:44,43.545276364,-116.866507446,708.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:49:10,43.545264881,-116.874274705,708.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:49:40,43.545278376,-116.883216435,707.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:49:58,43.545539221,-116.888544224,708.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:50:04,43.546320498,-116.889962275,708.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:50:10,43.547484493,-116.890754532,707.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:50:20,43.549523978,-116.891742926,707.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:50:26,43.550411537,-116.893037846,706.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:50:47,43.553123251,-116.898325654,705.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:51:08,43.555894727,-116.903610444,704.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:51:28,43.558567297,-116.908587785,703.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:51:49,43.561383365,-116.913818931,702.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:03,43.563440200,-116.917090220,707.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:16,43.565461328,-116.920027574,701.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:19,43.565939935,-116.920722099,698.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:21,43.566261716,-116.921182768,695.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:23,43.566578636,-116.921638409,695.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:27,43.567190515,-116.922531668,695.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:39,43.569034366,-116.925205579,700.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:41,43.569335863,-116.925643953,702.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:44,43.569794940,-116.926308638,703.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:52:46,43.570108172,-116.926758075,705.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:53:03,43.572811503,-116.930444185,705.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:53:09,43.574074404,-116.931022201,705.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:53:20,43.576561399,-116.931062602,704.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
