type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.755475948,-112.215243615,1395.3,0.1,475.249,61.33,,,,,
T,42.756037200,-112.215281921,1395.4,0.2,475.312,62.43,,,,,
T,42.756610690,-112.215311173,1395.0,-0.6,475.375,63.75,,,,,
T,42.757736798,-112.215375295,1393.5,-1.2,475.500,125.21,,,,,
T,42.759164572,-112.215492725,1392.9,-0.4,475.659,158.90,,,,,
T,42.760710949,-112.215990694,1392.5,-0.2,475.836,176.55,,,,,
T,42.762067141,-112.217121832,1392.6,0.0,476.013,176.83,,,,,
T,42.764132861,-112.218948081,1390.9,-0.6,476.287,273.87,,,,,
T,42.765672198,-112.219572449,1386.8,-2.3,476.465,178.48,,,,,
T,42.766216099,-112.219722401,1386.5,-0.5,476.527,61.65,,,,,
T,42.766398657,-112.219779231,1386.2,-1.8,476.548,20.81,,,,,
T,42.766940128,-112.219983749,1385.0,-1.9,476.610,62.44,,,,,
T,42.769606663,-112.221291410,1383.0,-0.6,476.925,314.96,,,,,
T,42.772935033,-112.222937616,1382.9,-0.0,477.319,393.53,,,,,
T,42.773276092,-112.223103158,1382.9,-0.1,477.359,40.24,,,,,
T,42.774854908,-112.223469531,1381.2,-0.9,477.537,177.93,,,,,
T,42.779085087,-112.223579669,1380.3,-0.2,478.007,470.01,,,,,
T,42.782247327,-112.223778488,1378.3,-0.6,478.358,351.66,,,,,
T,42.783725476,-112.224548534,1383.7,3.0,478.534,175.88,,,,,
T,42.784946049,-112.225939678,1390.0,3.6,478.711,177.04,,,,,
T,42.785773007,-112.227795348,1390.0,-0.0,478.889,177.47,,,,,
T,42.786196629,-112.230144795,1390.2,0.1,479.087,197.92,,,,,
T,42.786821248,-112.233649604,1390.0,-0.1,479.382,295.05,,,,,
T,42.787745018,-112.236263836,1380.8,-3.9,479.619,237.24,,,,,
T,42.787989434,-112.236936232,1379.1,-2.7,479.680,61.35,,,,,
T,42.789370855,-112.240820909,1383.8,1.3,480.033,352.95,,,,,
T,42.791009182,-112.245615190,1377.3,-1.5,480.466,432.42,,,,,
T,42.791620893,-112.247464657,1377.8,0.3,480.632,165.87,,,,,
T,42.791919289,-112.247850979,1377.9,0.2,480.677,45.80,,,,,
T,42.791927923,-112.247858355,1377.9,0.4,480.678,1.13,,,,,
T,42.791979807,-112.247920213,1377.9,0.2,480.686,7.67,,,,,
T,42.792039067,-112.248226237,1377.7,-0.9,480.712,25.89,,,,,
T,42.792033032,-112.248702161,1377.3,-1.1,480.751,38.94,,,,,
T,42.792426646,-112.250185590,1377.1,-0.1,480.880,129.00,,,,,
T,42.794537456,-112.254721469,1379.2,0.5,481.319,438.97,,,,,
T,42.794622897,-112.254843662,1379.3,1.4,481.333,13.79,,,,,
T,42.794660187,-112.254940209,1379.4,0.4,481.342,8.92,,,,,
T,42.794725573,-112.254944213,1379.6,2.7,481.349,7.27,,,,,
T,42.795265983,-112.254951921,1381.2,2.7,481.409,60.04,,,,,
T,42.796789386,-112.254933191,1387.1,3.5,481.578,169.24,,,,,
T,42.798139344,-112.254922390,1394.1,4.7,481.728,149.97,,,,,
T,42.798083132,-112.256154529,1389.6,-4.5,481.829,100.99,,,,,
T,42.797982597,-112.258951541,1391.0,0.6,482.058,229.09,,,,,
T,42.798025376,-112.260658520,1392.2,0.9,482.198,139.72,,,,,
T,42.798058077,-112.261036510,1392.2,-0.0,482.229,31.14,,,,,
T,42.797968760,-112.261255486,1391.8,-1.9,482.250,20.48,,,,,
T,42.798086777,-112.262169952,1389.3,-3.3,482.326,75.95,,,,,
T,42.798403781,-112.263498483,1388.8,-0.4,482.440,114.25,,,,,
T,42.798708715,-112.265763609,1388.9,0.0,482.628,188.37,,,,,
T,42.798791276,-112.266462492,1389.8,1.5,482.686,57.90,,,,,
T,42.799160248,-112.269577542,1389.4,-0.2,482.944,258.11,,,,,
T,42.799371052,-112.271442013,1391.6,1.4,483.098,154.31,,,,,
T,42.799513545,-112.272618245,1395.0,3.5,483.196,97.52,,,,,
T,42.799615804,-112.273566071,1396.9,2.4,483.274,78.37,,,,,
T,42.799722003,-112.275002645,1401.1,3.6,483.392,118.11,,,,,
T,42.799742036,-112.275485108,1402.1,2.5,483.432,39.53,,,,,
T,42.799752345,-112.276203856,1402.2,0.2,483.491,58.81,,,,,
T,42.799546905,-112.280058693,1409.1,2.2,483.807,316.17,,,,,
T,42.799366107,-112.282438399,1409.8,0.4,484.003,195.71,,,,,
T,42.799206432,-112.284603277,1409.7,-0.1,484.181,177.99,,,,,
T,42.798803346,-112.290078588,1409.4,-0.1,484.631,450.15,,,,,
T,42.798449295,-112.294863481,1409.4,0.0,485.024,393.41,,,,,
T,42.798126675,-112.299397588,1411.2,0.5,485.397,372.65,,,,,
T,42.797623007,-112.303677723,1411.2,-0.0,485.751,354.59,,,,,
T,42.797545306,-112.304154821,1409.9,-3.3,485.791,39.97,,,,,
T,42.797389068,-112.305115219,1405.8,-5.1,485.872,80.46,,,,,
T,42.797232997,-112.306099003,1400.8,-6.0,485.954,82.33,,,,,
T,42.797078686,-112.307083625,1398.3,-3.1,486.037,82.35,,,,,
T,42.796965698,-112.307811426,1396.6,-2.7,486.097,60.85,,,,,
T,42.796858828,-112.308529755,1393.9,-4.5,486.157,59.95,,,,,
T,42.796745254,-112.309235511,1390.3,-6.1,486.217,59.10,,,,,
T,42.796588847,-112.310172273,1386.5,-4.9,486.295,78.58,,,,,
T,42.796440404,-112.311113309,1383.3,-4.0,486.374,78.73,,,,,
T,42.796213171,-112.312533706,1378.9,-3.7,486.493,118.91,,,,,
T,42.796057016,-112.313475581,1375.6,-4.2,486.572,78.98,,,,,
T,42.795981076,-112.313947901,1374.7,-2.2,486.611,39.55,,,,,
T,42.795706820,-112.316530533,1373.1,-0.8,486.825,213.47,,,,,
T,42.795878733,-112.319157673,1372.7,-0.2,487.041,215.77,,,,,
T,42.796581890,-112.324834568,1371.7,-0.2,487.511,470.95,,,,,
T,42.796591949,-112.328420514,1373.4,0.6,487.805,293.37,,,,,
T,42.796313502,-112.333936812,1371.9,-0.3,488.257,452.35,,,,,
T,42.796024997,-112.339428468,1370.7,-0.3,488.708,450.41,,,,,
T,42.795794578,-112.343973219,1376.4,1.5,489.080,372.69,,,,,
T,42.795636244,-112.347863093,1372.8,-1.1,489.399,318.72,,,,,
T,42.795454357,-112.352183545,1369.8,-0.8,489.753,354.04,,,,,
T,42.795600537,-112.355542006,1369.6,-0.1,490.028,275.24,,,,,
T,42.796208812,-112.358789742,1370.1,0.2,490.302,274.16,,,,,
T,42.796683563,-112.360738535,1370.7,0.3,490.470,167.93,,,,,
T,42.797019258,-112.362052482,1370.0,-0.6,490.584,113.78,,,,,
T,42.797724679,-112.363099214,1372.5,2.2,490.700,116.08,,,,,
T,42.798229437,-112.363323513,1375.2,4.5,490.759,59.00,,,,,
T,42.799098054,-112.363502383,1378.8,3.8,490.857,97.60,,,,,
T,42.799783945,-112.363625430,1386.2,9.6,490.934,76.86,,,,,
T,42.800307143,-112.363719475,1388.5,3.9,490.992,58.63,,,,,
T,42.800655328,-112.363787536,1389.6,2.8,491.031,39.08,,,,,
T,42.801178191,-112.363882083,1391.0,2.4,491.090,58.60,,,,,
T,42.801695354,-112.364022816,1394.7,6.4,491.149,58.59,,,,,
T,42.802656339,-112.364594461,1399.2,3.9,491.265,116.55,,,,,
T,42.803849839,-112.365848227,1399.1,-0.1,491.433,167.62,,,,,
T,42.805689750,-112.367870696,1398.6,-0.2,491.696,262.96,,,,,
T,42.806259384,-112.368487604,1399.3,0.8,491.777,80.94,,,,,
T,42.807290107,-112.369622178,1400.8,1.0,491.924,147.39,,,,,
T,42.809327580,-112.371830894,1401.0,0.1,492.214,289.60,,,,,
T,42.810334163,-112.372925989,1401.0,0.0,492.357,143.27,,,,,
T,42.811646685,-112.374364408,1401.3,0.2,492.544,187.35,,,,,
T,42.815110087,-112.378149005,1401.9,0.1,493.038,493.80,,,,,
T,42.817234397,-112.380709089,1399.8,-0.7,493.354,315.48,,,,,
T,42.818359248,-112.382251695,1397.8,-1.1,493.531,177.57,,,,,
T,42.821222842,-112.386176940,1393.8,-0.9,493.983,451.93,,,,,
T,42.822439140,-112.387939906,1390.3,-1.8,494.181,197.59,,,,,
T,42.823280348,-112.389188055,1389.0,-0.9,494.319,138.39,,,,,
T,42.825890388,-112.393094525,1389.2,0.1,494.750,431.41,,,,,
T,42.826467399,-112.393998513,1389.3,0.1,494.848,97.84,,,,,
T,42.828410910,-112.396460613,1389.9,0.2,495.143,295.20,,,,,
T,42.830384513,-112.398891868,1384.8,-1.7,495.439,295.95,,,,,
T,42.831700221,-112.400500607,1383.6,-0.6,495.636,196.63,,,,,
T,42.832752569,-112.401778512,1380.9,-1.7,495.793,156.79,,,,,
T,42.834456861,-112.403864516,1375.7,-2.1,496.048,254.82,,,,,
T,42.836804548,-112.406767001,1375.5,-0.0,496.400,352.61,,,,,
T,42.839305038,-112.409833185,1378.3,0.7,496.774,374.16,,,,,
T,42.841151236,-112.412433000,1375.6,-0.9,497.070,295.36,,,,,
T,42.843229528,-112.415701523,1371.9,-1.1,497.423,353.13,,,,,
T,42.845274713,-112.418931071,1371.9,0.0,497.771,348.31,,,,,
T,42.846380956,-112.420280892,1372.3,0.3,497.936,165.16,,,,,
T,42.846500734,-112.420601165,1372.2,-0.3,497.966,29.37,,,,,
T,42.846504925,-112.420739969,1372.1,-1.0,497.977,11.36,,,,,
T,42.846580362,-112.420941051,1372.0,-0.7,497.996,18.45,,,,,
T,42.846581284,-112.420917498,1372.0,1.4,497.997,1.93,,,,,
T,42.846573908,-112.420912636,1372.0,-0.3,497.998,0.91,,,,,
T,42.846573070,-112.420919258,1372.0,-1.5,497.999,0.55,,,,,
T,42.846563766,-112.420907524,1372.0,0.2,498.000,1.41,,,,,
T,42.846574243,-112.420919929,1372.0,-0.1,498.002,1.54,,,,,
T,42.846565275,-112.420913139,1372.0,-0.3,498.003,1.14,,,,,
T,42.846568208,-112.420900483,1372.0,1.6,498.004,1.08,,,,,
T,42.846581116,-112.420889838,1372.0,1.6,498.006,1.68,,,,,
T,42.846574997,-112.420901488,1372.0,-1.7,498.007,1.17,,,,,
T,42.846574076,-112.420912804,1372.0,-1.4,498.008,0.93,,,,,
T,42.846575836,-112.420910457,1372.0,1.8,498.008,0.27,,,,,
T,42.846574830,-112.420911044,1372.0,-1.6,498.008,0.12,,,,,
T,42.846557144,-112.420911966,1372.0,-1.0,498.010,1.97,,,,,
T,42.846569130,-112.420913475,1372.0,0.8,498.012,1.34,,,,,
T,42.846544739,-112.420917414,1372.0,-1.1,498.014,2.73,,,,,
T,42.846559156,-112.420920432,1372.0,0.7,498.016,1.62,,,,,
T,42.846561000,-112.420927556,1372.0,-1.0,498.017,0.62,,,,,
T,42.846599976,-112.420968879,1372.0,-0.0,498.022,5.49,,,,,
T,42.846765686,-112.420961419,1372.2,1.0,498.040,18.42,,,,,
T,42.846863922,-112.420934094,1372.3,1.4,498.052,11.14,,,,,
T,42.847383600,-112.421400212,1372.5,0.2,498.121,69.17,,,,,
T,42.848556647,-112.422711477,1372.5,-0.0,498.289,168.73,,,,,
T,42.850149963,-112.424534457,1370.4,-0.9,498.521,231.37,,,,,
T,42.851845454,-112.426455757,1366.8,-1.5,498.766,245.23,,,,,
T,42.853208520,-112.428030465,1363.9,-1.5,498.965,198.73,,,,,
T,42.854992524,-112.430061903,1362.2,-0.7,499.223,258.54,,,,,
T,42.855096208,-112.430184195,1362.1,-0.2,499.239,15.25,,,,,
T,42.857150696,-112.432569349,1362.9,0.3,499.539,300.15,,,,,
T,42.858099528,-112.433729991,1363.8,0.6,499.681,141.80,,,,,
T,42.859143158,-112.434962299,1365.3,1.0,499.834,153.57,,,,,
T,42.859693179,-112.435613740,1366.0,0.9,499.915,81.04,,,,,
T,42.859746991,-112.435760256,1366.0,0.3,499.929,13.38,,,,,
T,42.860171115,-112.436187398,1366.2,0.3,499.987,58.64,,,,,
T,42.861173842,-112.437345274,1366.1,-0.1,500.133,146.16,,,,,
T,42.861682121,-112.437937371,1365.9,-0.2,500.208,74.36,,,,,
T,42.861720761,-112.437947681,1365.9,0.5,500.212,4.37,,,,,
T,42.861793432,-112.438017335,1365.9,0.0,500.222,9.88,,,,,
T,42.862303890,-112.438618150,1365.7,-0.3,500.297,75.01,,,,,
T,42.863089861,-112.439555665,1364.7,-0.8,500.413,116.16,,,,,
T,42.863112493,-112.439562623,1364.7,-0.3,500.416,2.58,,,,,
T,42.863118192,-112.439564969,1364.7,-0.3,500.416,0.66,,,,,
T,42.863181475,-112.439640490,1364.7,-0.6,500.426,9.35,,,,,
T,42.863910282,-112.440470047,1363.8,-0.8,500.531,105.60,,,,,
T,42.864724752,-112.441408150,1362.9,-0.8,500.650,118.59,,,,,
T,42.865964100,-112.442840114,1362.1,-0.4,500.831,180.69,,,,,
T,42.866259059,-112.443188550,1361.9,-0.3,500.874,43.41,,,,,
T,42.866283366,-112.443214031,1361.9,-0.1,500.877,3.41,,,,,
T,42.866330976,-112.443264155,1361.9,-0.2,500.884,6.69,,,,,
T,42.866841517,-112.443856504,1361.6,-0.4,500.959,74.56,,,,,
T,42.867923202,-112.445119992,1360.9,-0.4,501.117,158.43,,,,,
T,42.869622633,-112.447075490,1360.5,-0.2,501.364,247.34,,,,,
T,42.871607048,-112.449360900,1360.5,0.0,501.653,288.91,,,,,
T,42.872275421,-112.450001193,1360.5,0.0,501.744,90.83,,,,,
T,42.873464730,-112.450343678,1360.4,-0.1,501.879,135.05,,,,,
T,42.875101380,-112.450438226,1360.0,-0.2,502.061,181.98,,,,,
T,42.875982402,-112.450380642,1359.8,-0.2,502.159,97.99,,,,,
T,42.876279792,-112.450369494,1359.8,0.1,502.192,33.05,,,,,
T,42.876284570,-112.450374104,1359.8,0.6,502.193,0.65,,,,,
T,42.876237882,-112.450362369,1359.8,-0.5,502.198,5.27,,,,,
T,42.876261771,-112.450363459,1359.8,0.3,502.201,2.66,,,,,
T,42.876303093,-112.450364716,1359.8,0.7,502.205,4.59,,,,,
T,42.876940537,-112.450463204,1360.5,1.0,502.277,71.27,,,,,
T,42.877934966,-112.450875593,1361.6,0.9,502.392,115.50,,,,,
T,42.878605938,-112.451319583,1362.3,0.9,502.475,82.90,,,,,
T,42.879086053,-112.451398876,1363.0,1.2,502.529,53.73,,,,,
T,42.879865235,-112.451393008,1363.7,0.8,502.615,86.56,,,,,
T,42.880116608,-112.451394182,1363.8,0.5,502.643,27.93,,,,,
T,42.880140329,-112.451403402,1363.8,0.4,502.646,2.74,,,,,
T,42.880196152,-112.451404408,1363.9,0.6,502.652,6.20,,,,,
T,42.880915906,-112.451401893,1364.2,0.4,502.732,79.96,,,,,
T,42.882338734,-112.451389153,1365.3,0.7,502.890,158.07,,,,,
T,42.883791234,-112.451418489,1366.3,0.6,503.052,161.38,,,,,
T,42.887034947,-112.451408263,1368.4,0.6,503.412,360.35,,,,,
T,42.889814973,-112.451365096,1369.2,0.3,503.721,308.85,,,,,
T,42.890097862,-112.451368198,1369.2,-0.0,503.752,31.43,,,,,
T,42.890095599,-112.451369623,1369.2,-0.4,503.753,0.28,,,,,
T,42.890148237,-112.451368365,1369.2,-0.0,503.758,5.85,,,,,
T,42.890773863,-112.451367527,1369.3,0.2,503.828,69.50,,,,,
T,42.892582761,-112.451350847,1369.0,-0.2,504.029,200.96,,,,,
T,42.894365843,-112.451343387,1368.1,-0.5,504.227,198.08,,,,,
T,42.896655863,-112.451334251,1367.0,-0.4,504.481,254.40,,,,,
T,42.898756871,-112.451325115,1366.2,-0.4,504.715,233.40,,,,,
T,42.898976142,-112.451326121,1366.2,-0.1,504.739,24.36,,,,,
T,42.898962479,-112.451327713,1366.2,0.1,504.741,1.52,,,,,
T,42.899073120,-112.451327546,1366.1,-0.2,504.753,12.29,,,,,
T,42.900043996,-112.451329054,1365.8,-0.3,504.861,107.86,,,,,
T,42.902492937,-112.451271052,1364.6,-0.4,505.133,272.10,,,,,
T,42.905008765,-112.451288067,1363.5,-0.4,505.412,279.49,,,,,
T,42.905349322,-112.451451263,1363.4,-0.2,505.453,40.11,,,,,
T,42.905434063,-112.451548576,1363.4,0.0,505.465,12.32,,,,,
T,42.905397685,-112.451530723,1363.4,0.0,505.469,4.30,,,,,
T,42.905459628,-112.451593084,1363.4,0.0,505.478,8.56,,,,,
T,42.905857768,-112.452323232,1363.6,0.3,505.552,74.24,,,,,
T,42.905951897,-112.453053631,1363.5,-0.2,505.612,60.56,,,,,
T,42.905965056,-112.455383548,1363.4,-0.0,505.803,190.28,,,,,
T,42.905972097,-112.456143117,1363.4,0.0,505.865,62.04,,,,,
T,42.905976623,-112.456913414,1363.4,0.0,505.928,62.91,,,,,
T,42.905967152,-112.458898919,1363.4,0.0,506.090,162.15,,,,,
T,42.905965391,-112.459518677,1363.4,0.0,506.140,50.61,,,,,
T,42.905969582,-112.460138267,1363.4,-0.0,506.191,50.60,,,,,
T,42.905971929,-112.462429209,1366.2,1.5,506.378,187.09,,,,,
T,42.906192541,-112.464503814,1367.9,1.0,506.549,171.19,,,,,
T,42.906901818,-112.465677364,1369.5,1.3,506.673,124.07,,,,,
T,42.907942263,-112.466234006,1369.4,-0.1,506.798,124.20,,,,,
T,42.909612777,-112.466251524,1367.2,-1.2,506.983,185.58,,,,,
T,42.910137652,-112.466240125,1366.6,-1.0,507.042,58.32,,,,,
T,42.910748944,-112.466239622,1366.6,-0.0,507.109,67.91,,,,,
T,42.910990175,-112.466233335,1366.6,-0.0,507.136,26.80,,,,,
T,42.910976512,-112.466227384,1366.6,-0.3,507.138,1.59,,,,,
T,42.910979362,-112.466227217,1366.6,0.0,507.138,0.32,,,,,
T,42.911053039,-112.466226630,1366.6,-0.0,507.146,8.18,,,,,
T,42.911941102,-112.466251021,1366.6,0.1,507.245,98.68,,,,,
T,42.912793960,-112.466477333,1366.6,-0.1,507.342,96.53,,,,,
T,42.913103839,-112.466470543,1366.6,0.0,507.376,34.43,,,,,
T,42.913411707,-112.466396196,1366.6,0.0,507.411,34.74,,,,,
T,42.913833149,-112.466219589,1366.7,0.1,507.460,48.99,,,,,
T,42.913942113,-112.466191594,1366.6,-0.3,507.472,12.32,,,,,
T,42.915137540,-112.466223026,1365.9,-0.5,507.605,132.83,,,,,
T,42.917235866,-112.466240544,1364.6,-0.6,507.838,233.11,,,,,
T,42.918526679,-112.466276586,1364.2,-0.3,507.981,143.43,,,,,
T,42.918902440,-112.466279352,1364.0,-0.5,508.023,41.74,,,,,
T,42.919082651,-112.466283375,1363.9,-0.4,508.043,20.02,,,,,
T,42.919089608,-112.466286560,1363.9,-0.5,508.044,0.82,,,,,
T,42.919177450,-112.466288824,1363.8,-0.7,508.054,9.76,,,,,
T,42.919244422,-112.466279184,1363.7,-0.7,508.061,7.48,,,,,
T,42.919231346,-112.466271808,1363.8,0.6,508.063,1.57,,,,,
T,42.919233106,-112.466273149,1363.8,-0.9,508.063,0.22,,,,,
T,42.919315249,-112.466275413,1363.7,-0.6,508.072,9.13,,,,,
T,42.920146650,-112.466278849,1363.4,-0.3,508.164,92.36,,,,,
T,42.921251804,-112.466255547,1363.1,-0.2,508.287,122.79,,,,,
T,42.923351889,-112.466315394,1362.5,-0.2,508.521,233.35,,,,,
T,42.927026935,-112.466356046,1360.7,-0.4,508.929,408.28,,,,,
T,42.929553073,-112.466394771,1360.6,-0.0,509.210,280.65,,,,,
T,42.931815349,-112.466436094,1360.6,0.0,509.461,251.34,,,,,
T,42.935914015,-112.466475070,1360.5,-0.0,509.916,455.34,,,,,
T,42.937455280,-112.466481356,1360.4,-0.1,510.087,171.22,,,,,
T,42.939677071,-112.466478422,1359.3,-0.4,510.334,246.82,,,,,
T,42.944504796,-112.466496946,1358.6,-0.1,510.871,536.32,,,,,
T,42.949535782,-112.466473225,1358.7,0.0,511.429,558.90,,,,,
T,42.953958576,-112.466494096,1360.4,0.3,511.921,491.34,,,,,
T,42.955350727,-112.466494180,1360.5,0.0,512.075,154.66,,,,,
T,42.955949530,-112.466497952,1360.6,0.1,512.142,66.52,,,,,
T,42.959380913,-112.466504322,1360.6,-0.0,512.523,381.20,,,,,
T,42.960189683,-112.466503903,1358.4,-2.4,512.613,89.85,,,,,
T,42.960391184,-112.466504155,1358.0,-2.0,512.635,22.39,,,,,
T,42.963177497,-112.466305587,1357.6,-0.1,512.945,309.96,,,,,
T,42.964877849,-112.465441497,1357.0,-0.3,513.147,201.62,,,,,
T,42.965245396,-112.465212336,1356.9,-0.2,513.192,44.91,,,,,
T,42.968685664,-112.462993646,1357.2,0.1,513.615,422.88,,,,,
T,42.970128525,-112.462065853,1358.7,0.9,513.792,177.26,,,,,
T,42.973961485,-112.459635269,1358.4,-0.1,514.262,469.71,,,,,
T,42.976522157,-112.458019657,1359.0,0.2,514.575,313.52,,,,,
T,42.980337348,-112.455572728,1359.6,0.1,515.044,468.48,,,,,
T,42.983790441,-112.453343980,1360.5,0.2,515.468,424.51,,,,,
T,42.986159334,-112.451821994,1360.8,0.1,515.759,290.97,,,,,
T,42.989238510,-112.449794328,1361.9,0.3,516.139,379.95,,,,,
T,42.993776053,-112.446839958,1363.5,0.3,516.698,558.71,,,,,
T,42.996747773,-112.445115298,1363.5,0.0,517.057,358.85,,,,,
T,43.000838812,-112.444051215,1361.2,-0.5,517.519,462.69,,,,,
T,43.005955797,-112.442749925,1359.9,-0.2,518.098,578.28,,,,,
T,43.007659670,-112.442307360,1358.9,-0.5,518.290,192.70,,,,,
T,43.011709554,-112.441287702,1358.6,-0.1,518.748,457.53,,,,,
T,43.015545616,-112.440309534,1358.2,-0.1,519.182,433.56,,,,,
T,43.018529490,-112.439542757,1357.2,-0.3,519.519,337.33,,,,,
T,43.022265639,-112.438587304,1355.7,-0.4,519.941,422.30,,,,,
T,43.024640903,-112.438316150,1355.0,-0.3,520.206,264.80,,,,,
T,43.026561700,-112.437915578,1355.5,0.2,520.422,215.87,,,,,
T,43.027745057,-112.437614249,1355.7,0.1,520.556,133.74,,,,,
T,43.030421901,-112.436923496,1355.8,0.0,520.858,302.66,,,,,
T,43.033774830,-112.436043564,1355.1,-0.2,521.238,379.33,,,,,
T,43.035384240,-112.435389860,1354.8,-0.2,521.424,186.56,,,,,
T,43.036610009,-112.434902871,1354.9,0.1,521.566,141.84,,,,,
T,43.038429553,-112.434410686,1354.4,-0.3,521.772,206.08,,,,,
T,43.041956993,-112.433500914,1352.8,-0.4,522.171,398.83,,,,,
T,43.047169950,-112.432144387,1351.1,-0.3,522.760,589.58,,,,,
T,43.053031163,-112.430630699,1351.5,0.1,523.423,662.72,,,,,
T,43.057157826,-112.429559994,1354.1,0.6,523.890,466.67,,,,,
T,43.062372291,-112.428224925,1354.3,0.0,524.479,589.42,,,,,
T,43.066715375,-112.427095799,1354.7,0.1,524.970,491.18,,,,,
T,43.071059044,-112.425986538,1355.8,0.2,525.461,490.94,,,,,
T,43.073014710,-112.425483623,1355.9,0.0,525.682,221.09,,,,,
T,43.074531835,-112.425084645,1356.0,0.0,525.854,171.65,,,,,
T,43.077355363,-112.424336895,1357.4,0.4,526.174,319.53,,,,,
T,43.082122318,-112.423103247,1357.4,0.0,526.713,539.03,,,,,
T,43.086894974,-112.421863480,1358.0,0.1,527.252,539.74,,,,,
T,43.092098040,-112.420512484,1359.3,0.2,527.841,588.41,,,,,
T,43.097521719,-112.419106923,1360.6,0.2,528.454,613.31,,,,,
T,43.103598934,-112.417533891,1361.8,0.2,529.141,687.18,,,,,
T,43.108806359,-112.416168647,1361.8,-0.0,529.730,589.10,,,,,
T,43.111632736,-112.415439673,1361.7,-0.0,530.050,319.55,,,,,
T,43.117701905,-112.413859684,1360.4,-0.2,530.736,686.41,,,,,
T,43.123992104,-112.412222614,1360.7,0.0,531.448,711.40,,,,,
T,43.128112815,-112.411106983,1363.1,0.5,531.914,466.71,,,,,
T,43.129712166,-112.410100987,1363.4,0.1,532.110,195.63,,,,,
T,43.131949883,-112.407633942,1363.4,0.0,532.430,319.53,,,,,
T,43.133496763,-112.405913472,1363.5,0.0,532.651,221.65,,,,,
T,43.138134638,-112.400769750,1364.2,0.1,533.315,663.79,,,,,
T,43.143452033,-112.394880541,1365.0,0.1,534.076,760.61,,,,,
T,43.148080688,-112.389742937,1365.1,0.0,534.738,662.64,,,,,
T,43.150995914,-112.386511629,1366.4,0.3,535.155,417.11,,,,,
T,43.154939264,-112.382140718,1366.4,0.0,535.720,564.20,,,,,
T,43.159391731,-112.377187517,1366.6,0.0,536.358,637.94,,,,,
T,43.163164593,-112.373002432,1368.1,0.3,536.898,539.94,,,,,
T,43.167275582,-112.368455920,1368.2,0.0,537.485,587.61,,,,,
T,43.168994291,-112.366551133,1369.0,0.3,537.731,245.87,,,,,
T,43.172773272,-112.362380885,1369.6,0.1,538.271,539.67,,,,,
T,43.174671605,-112.360315835,1369.6,0.0,538.540,269.58,,,,,
T,43.175774077,-112.359412182,1368.5,-0.8,538.683,142.83,,,,,
T,43.177502509,-112.358434265,1369.7,0.6,538.891,207.83,,,,,
T,43.177667214,-112.358345669,1369.7,0.0,538.911,19.66,,,,,
T,43.179203030,-112.357194834,1369.7,0.0,539.105,194.60,,,,,
T,43.180436427,-112.355835205,1370.0,0.2,539.281,176.06,,,,,
T,43.182024965,-112.354064695,1370.8,0.3,539.509,227.74,,,,,
T,43.184146006,-112.351693204,1371.0,0.1,539.813,304.46,,,,,
T,43.186027324,-112.349581551,1371.0,0.0,540.084,270.47,,,,,
T,43.186661331,-112.348802788,1371.1,0.1,540.179,94.71,,,,,
T,43.187519219,-112.347823949,1371.1,-0.0,540.303,124.16,,,,,
T,43.187639499,-112.347220788,1371.1,0.1,540.354,50.82,,,,,
T,43.187600439,-112.346788785,1371.1,0.0,540.389,35.39,,,,,
T,43.187844856,-112.345936764,1371.2,0.1,540.463,74.40,,,,,
T,43.187945439,-112.345815226,1371.2,0.0,540.478,14.92,,,,,
T,43.187936302,-112.345818831,1371.2,0.0,540.479,1.06,,,,,
T,43.187987599,-112.345758565,1371.2,0.0,540.487,7.52,,,,,
T,43.188534435,-112.345163031,1371.3,0.1,540.565,77.68,,,,,
T,43.188632252,-112.345056916,1371.3,0.1,540.578,13.87,,,,,
T,43.188905166,-112.345327232,1371.3,0.0,540.616,37.45,,,,,
T,43.189279838,-112.345931232,1371.3,-0.0,540.680,64.37,,,,,
T,43.189291488,-112.345936596,1371.3,0.0,540.682,1.37,,,,,
T,43.189333649,-112.346003652,1371.3,-0.3,540.689,7.19,,,,,
T,43.189759031,-112.346760370,1371.2,-0.1,540.766,77.57,,,,,
T,43.189866990,-112.346947119,1371.2,-0.0,540.786,19.35,,,,,
T,43.189870175,-112.346947789,1371.2,-0.3,540.786,0.36,,,,,
T,43.189919544,-112.347010151,1371.2,-0.2,540.794,7.47,,,,,
T,43.189993054,-112.347128755,1371.2,-0.2,540.806,12.64,,,,,
T,43.190492364,-112.347992342,1371.0,-0.1,540.896,89.47,,,,,
T,43.191495174,-112.349666795,1371.0,-0.0,541.072,175.89,,,,,
T,43.192814067,-112.351950025,1371.2,0.1,541.308,236.46,,,,,
T,43.192955218,-112.352549080,1371.3,0.1,541.359,51.16,,,,,
T,43.193034092,-112.354974970,1371.1,-0.1,541.557,197.38,,,,,
T,43.193034176,-112.355124420,1371.1,0.0,541.569,12.15,,,,,
T,43.193032164,-112.355107320,1371.1,0.0,541.570,1.41,,,,,
T,43.193033673,-112.355188457,1371.1,0.0,541.577,6.60,,,,,
T,43.193072397,-112.356407857,1370.9,-0.2,541.676,99.21,,,,,
T,43.193118079,-112.356658895,1370.8,-0.8,541.697,21.03,,,,,
T,43.193571456,-112.357428270,1370.0,-0.9,541.777,80.30,,,,,
