type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.854569070,-106.232919311,1560.8,-0.3,325.303,482.00,,,,,
T,42.855159072,-106.238321029,1561.3,0.1,325.750,446.34,,,,,
T,42.855804814,-106.243718052,1563.2,0.4,326.197,446.90,,,,,
T,42.856296413,-106.248745769,1562.0,-0.3,326.611,414.53,,,,,
T,42.856999822,-106.255148286,1559.0,-0.6,327.140,529.08,,,,,
T,42.857413804,-106.259044111,1559.7,0.2,327.462,321.71,,,,,
T,42.857545903,-106.260251105,1559.8,0.1,327.562,99.73,,,,,
T,42.857758049,-106.262254380,1560.5,0.4,327.727,165.41,,,,,
T,42.857910432,-106.264556637,1561.8,0.7,327.916,188.92,,,,,
T,42.857813621,-106.266669128,1563.5,1.0,328.089,172.99,,,,,
T,42.857509525,-106.268986976,1565.4,1.0,328.282,192.42,,,,,
T,42.857327219,-106.270255661,1566.5,1.0,328.387,105.65,,,,,
T,42.857261589,-106.270784224,1566.5,0.1,328.431,43.81,,,,,
T,42.857084814,-106.272139577,1566.2,-0.3,328.543,112.50,,,,,
T,42.856734451,-106.274727406,1564.7,-0.7,328.759,215.05,,,,,
T,42.856312590,-106.277970700,1565.1,0.1,329.028,269.19,,,,,
T,42.856305968,-106.279854616,1564.5,-0.4,329.182,153.98,,,,,
T,42.856048811,-106.282461053,1564.7,0.1,329.397,214.93,,,,,
T,42.855521925,-106.287020054,1562.1,-0.7,329.774,377.18,,,,,
T,42.855318915,-106.289587179,1560.8,-0.6,329.985,211.02,,,,,
T,42.854987159,-106.292213313,1563.9,1.4,330.203,217.78,,,,,
T,42.854660433,-106.294876579,1563.9,-0.0,330.423,220.68,,,,,
T,42.854647860,-106.295438334,1564.2,0.8,330.469,45.94,,,,,
T,42.854649201,-106.295570936,1564.2,-0.4,330.480,10.84,,,,,
T,42.854659175,-106.295529194,1564.2,0.6,330.484,3.59,,,,,
T,42.854654230,-106.295536738,1564.2,-0.7,330.484,0.83,,,,,
T,42.854650123,-106.295574792,1564.2,-0.5,330.488,3.14,,,,,
T,42.854540069,-106.295980560,1564.3,0.4,330.523,35.35,,,,,
T,42.854363294,-106.297425181,1564.1,-0.2,330.643,119.70,,,,,
T,42.854352314,-106.297485363,1564.1,-0.9,330.648,5.07,,,,,
T,42.854342172,-106.297478993,1564.1,1.5,330.649,1.24,,,,,
T,42.854334125,-106.297562057,1564.1,-0.7,330.656,6.85,,,,,
T,42.854305878,-106.297850897,1563.9,-0.5,330.680,23.82,,,,,
T,42.854410401,-106.298019374,1563.7,-1.2,330.698,18.01,,,,,
T,42.854428506,-106.297987271,1563.7,-1.1,330.701,3.31,,,,,
T,42.854492711,-106.297964556,1563.6,-1.6,330.708,7.37,,,,,
T,42.854473935,-106.297936142,1563.6,0.6,330.711,3.12,,,,,
T,42.854487682,-106.297940081,1563.6,-1.4,330.713,1.56,,,,,
T,42.854524143,-106.297944942,1563.5,-1.5,330.717,4.07,,,,,
T,42.854530346,-106.297961455,1563.5,-0.1,330.719,1.52,,,,,
T,42.854488520,-106.297958018,1563.6,1.5,330.723,4.65,,,,,
T,42.854489526,-106.297965981,1563.6,0.3,330.724,0.66,,,,,
T,42.854500255,-106.297961120,1563.6,-1.6,330.725,1.26,,,,,
T,42.854489777,-106.297977800,1563.6,1.5,330.727,1.79,,,,,
T,42.854505032,-106.297984421,1563.6,-1.2,330.729,1.78,,,,,
T,42.854514671,-106.297979727,1563.6,-1.6,330.730,1.14,,,,,
T,42.854502015,-106.297957180,1563.6,0.4,330.732,2.32,,,,,
T,42.854502434,-106.297961790,1563.6,0.5,330.733,0.38,,,,,
T,42.854498075,-106.297952402,1563.6,0.2,330.733,0.91,,,,,
T,42.854499165,-106.297952738,1563.6,-0.8,330.734,0.12,,,,,
T,42.854566555,-106.298174774,1563.6,0.2,330.753,19.63,,,,,
T,42.854473935,-106.298331935,1563.2,-2.3,330.770,16.46,,,,,
T,42.854326749,-106.298416844,1563.4,1.1,330.787,17.76,,,,,
T,42.854273859,-106.298454897,1563.5,1.1,330.794,6.65,,,,,
T,42.854166822,-106.299210442,1563.5,-0.0,330.857,62.89,,,,,
T,42.853924083,-106.301212795,1564.1,0.4,331.023,165.87,,,,,
T,42.853798019,-106.302315434,1565.3,1.3,331.114,91.20,,,,,
T,42.853709338,-106.304556588,1564.8,-0.3,331.298,183.44,,,,,
T,42.853218410,-106.306838058,1564.8,-0.0,331.492,194.29,,,,,
T,42.852681298,-106.308777798,1564.9,0.1,331.661,169.40,,,,,
T,42.851669518,-106.311638039,1564.6,-0.1,331.921,259.40,,,,,
T,42.851064596,-106.313773915,1562.5,-1.1,332.108,187.07,,,,,
T,42.850286588,-106.315918341,1563.6,0.5,332.303,195.43,,,,,
T,42.850188939,-106.316174660,1563.3,-1.3,332.327,23.59,,,,,
T,42.850191621,-106.316174828,1563.3,1.7,332.327,0.30,,,,,
T,42.850178545,-106.316231321,1563.2,-1.6,332.332,4.84,,,,,
T,42.850149795,-106.317254165,1561.1,-2.5,332.415,83.67,,,,,
T,42.850147113,-106.319629764,1559.2,-1.0,332.610,194.18,,,,,
T,42.850155076,-106.321677044,1560.2,0.6,332.777,167.34,,,,,
T,42.850154908,-106.322174678,1560.3,0.4,332.818,40.68,,,,,
T,42.850160273,-106.322170319,1560.3,0.0,332.818,0.69,,,,,
T,42.850160860,-106.322285738,1560.4,0.4,332.828,9.43,,,,,
T,42.850158596,-106.323498767,1560.8,0.5,332.927,99.15,,,,,
T,42.850156082,-106.325394753,1561.9,0.7,333.082,154.98,,,,,
T,42.850147784,-106.326203523,1559.8,-3.2,333.148,66.11,,,,,
T,42.850136217,-106.327612856,1557.9,-1.7,333.263,115.20,,,,,
T,42.850146694,-106.330509642,1557.9,0.0,333.500,236.78,,,,,
T,42.850134373,-106.332564130,1555.7,-1.3,333.668,167.94,,,,,
T,42.849784261,-106.334108496,1560.5,3.6,333.800,132.09,,,,,
T,42.849063668,-106.335225804,1560.9,0.3,333.922,121.45,,,,,
T,42.848475426,-106.336022336,1561.6,0.8,334.014,92.25,,,,,
T,42.848349523,-106.336502932,1562.1,1.2,334.055,41.70,,,,,
T,42.848375156,-106.336629134,1562.2,0.9,334.066,10.70,,,,,
T,42.848408395,-106.336724489,1562.2,0.6,334.075,8.62,,,,,
T,42.848513290,-106.336748432,1562.3,0.5,334.087,11.82,,,,,
T,42.848669334,-106.336762564,1562.3,0.3,334.104,17.37,,,,,
T,42.849146783,-106.336788304,1563.5,2.3,334.157,53.08,,,,,
T,42.850766902,-106.337057157,1569.8,3.5,334.338,181.32,,,,,
T,42.852130546,-106.337299931,1562.7,-4.7,334.491,152.78,,,,,
T,42.853899496,-106.337503144,1563.0,0.2,334.688,197.21,,,,,
T,42.854217097,-106.337458860,1561.7,-3.6,334.724,35.47,,,,,
T,42.854473627,-106.337215466,1561.6,-0.5,334.759,34.75,,,,,
T,42.854712405,-106.336899884,1560.9,-1.7,334.796,37.00,,,,,
T,42.855143929,-106.335818283,1559.7,-1.3,334.896,100.56,,,,,
T,42.855730426,-106.334865375,1559.2,-0.5,334.998,101.54,,,,,
T,42.856085368,-106.334494820,1559.2,-0.0,335.047,49.72,,,,,
T,42.857097253,-106.334014556,1559.2,0.0,335.166,119.07,,,,,
T,42.857994450,-106.333341055,1559.1,-0.1,335.280,113.86,,,,,
T,42.858666525,-106.332869023,1558.1,-1.1,335.364,84.04,,,,,
T,42.859046592,-106.332630588,1558.2,0.2,335.411,46.50,,,,,
T,42.859525283,-106.332633638,1558.7,0.8,335.464,53.18,,,,,
T,42.860153309,-106.332609034,1558.7,-0.0,335.534,69.80,,,,,
T,42.861751230,-106.332614949,1559.6,0.5,335.711,177.51,,,,,
T,42.862460000,-106.332649458,1560.6,1.3,335.790,78.79,,,,,
T,42.862845534,-106.332744989,1562.0,3.4,335.834,43.53,,,,,
T,42.863142961,-106.333035194,1564.1,5.2,335.874,40.67,,,,,
T,42.863385335,-106.333516567,1566.9,5.8,335.922,47.67,,,,,
T,42.863492768,-106.334100934,1570.8,7.9,335.971,49.22,,,,,
T,42.863506280,-106.335016794,1575.3,6.0,336.046,74.86,,,,,
T,42.863530956,-106.336689672,1584.7,6.9,336.183,136.74,,,,,
T,42.863773957,-106.337874623,1591.6,6.8,336.283,100.53,,,,,
T,42.864234420,-106.338771042,1597.4,6.5,336.373,89.35,,,,,
T,42.864451027,-106.339025672,1600.0,8.2,336.405,31.81,,,,,
T,42.864863338,-106.339356920,1603.7,6.9,336.458,53.20,,,,,
T,42.865227562,-106.339529277,1607.2,8.3,336.501,42.84,,,,,
T,42.865596820,-106.339645716,1609.7,5.9,336.543,42.11,,,,,
T,42.865918992,-106.339703948,1612.2,6.9,336.579,36.11,,,,,
T,42.866575030,-106.339631936,1616.3,5.6,336.652,73.12,,,,,
T,42.867691189,-106.339402451,1616.8,0.4,336.777,125.40,,,,,
T,42.867656247,-106.338754236,1616.5,-0.6,336.830,53.11,,,,,
T,42.867576544,-106.338056545,1615.9,-1.0,336.888,57.70,,,,,
T,42.867499913,-106.337884676,1615.9,-0.0,336.905,16.42,,,,,
T,42.867191221,-106.337620369,1615.5,-1.1,336.945,40.53,,,,,
T,42.867004800,-106.337537331,1615.4,-0.5,336.967,21.79,,,,,
T,42.866906997,-106.337237220,1615.8,1.5,336.994,26.82,,,,,
T,42.866805989,-106.336642161,1616.4,1.1,337.044,49.90,,,,,
T,42.866645965,-106.336155188,1617.8,3.3,337.087,43.58,,,,,
T,42.866621946,-106.336127004,1617.8,-0.3,337.091,3.52,,,,,
T,42.866592118,-106.336018221,1617.6,-1.2,337.100,9.49,,,,,
T,42.866599382,-106.335873360,1617.7,0.5,337.112,11.87,,,,,
T,42.866726717,-106.335826067,1617.8,0.7,337.127,14.66,,,,,
T,42.866832855,-106.335838016,1617.8,-0.2,337.139,11.83,,,,,
T,42.866917441,-106.335951727,1617.7,-0.8,337.152,13.22,,,,,
T,42.866966904,-106.336304919,1617.1,-1.9,337.181,29.38,,,,,
T,42.867138762,-106.337144915,1615.6,-2.2,337.252,71.25,,,,,
T,42.867224498,-106.337466320,1615.5,-0.3,337.280,27.94,,,,,
T,42.867389761,-106.337511705,1615.6,0.6,337.299,18.73,,,,,
T,42.867546109,-106.337500023,1615.8,1.2,337.316,17.39,,,,,
T,42.867585973,-106.337737789,1616.0,1.3,337.336,19.93,,,,,
T,42.867657828,-106.338398710,1616.4,0.6,337.391,54.59,,,,,
T,42.867732930,-106.339213878,1616.7,0.6,337.458,67.13,,,,,
T,42.867800230,-106.339363904,1616.8,0.7,337.472,14.36,,,,,
T,42.867865986,-106.339363269,1616.8,0.1,337.480,7.31,,,,,
T,42.868093755,-106.339298699,1616.8,-0.2,337.506,25.85,,,,,
T,42.868745669,-106.339209017,1616.4,-0.5,337.578,72.79,,,,,
T,42.868959133,-106.339177966,1616.5,0.6,337.602,23.85,,,,,
T,42.869359160,-106.339104802,1616.9,0.8,337.647,44.84,,,,,
T,42.869373607,-106.339378994,1616.8,-0.3,337.670,22.46,,,,,
T,42.869325712,-106.339643977,1616.9,0.1,337.692,22.30,,,,,
T,42.869274887,-106.339937934,1616.7,-0.7,337.717,24.67,,,,,
T,42.868986938,-106.341437013,1617.2,0.4,337.843,126.60,,,,,
T,42.868926547,-106.341646376,1616.7,-2.6,337.862,18.38,,,,,
T,42.868725623,-106.342273919,1617.2,0.8,337.917,55.93,,,,,
T,42.868586932,-106.342613583,1616.5,-2.2,337.949,31.75,,,,,
T,42.868111325,-106.343677660,1616.5,-0.0,338.051,101.74,,,,,
T,42.867619217,-106.344800953,1615.8,-0.7,338.158,106.84,,,,,
T,42.867012094,-106.346256484,1616.1,0.3,338.295,136.73,,,,,
T,42.866009505,-106.351518854,1617.3,0.3,338.739,444.22,,,,,
T,42.865719649,-106.354047872,1616.9,-0.2,338.948,209.16,,,,,
T,42.865235007,-106.357021846,1617.6,0.3,339.197,248.92,,,,,
T,42.864910382,-106.359989976,1618.2,0.3,339.442,245.22,,,,,
T,42.863632400,-106.369879974,1618.6,0.1,340.263,820.59,,,,,
T,42.862833548,-106.376578558,1598.1,-3.7,340.817,554.57,,,,,
T,42.862788551,-106.377281991,1594.2,-6.8,340.875,57.70,,,,,
T,42.862748666,-106.378336632,1592.5,-1.9,340.961,86.30,,,,,
T,42.862734527,-106.384072147,1573.5,-4.0,341.430,468.72,,,,,
T,42.862589199,-106.394961208,1584.8,1.3,342.320,890.03,,,,,
T,42.862508513,-106.395949913,1586.0,1.4,342.401,81.30,,,,,
T,42.862236731,-106.397632332,1589.5,2.5,342.542,140.77,,,,,
T,42.862090199,-106.398584482,1591.7,2.8,342.621,79.50,,,,,
T,42.861825723,-106.399534175,1592.4,0.8,342.704,82.99,,,,,
T,42.861730079,-106.400209791,1591.7,-1.2,342.761,56.23,,,,,
T,42.861688766,-106.400999826,1591.6,-0.0,342.825,64.73,,,,,
T,42.861791541,-106.401776636,1593.5,2.9,342.890,64.50,,,,,
T,42.862081514,-106.402680838,1593.9,0.5,342.971,80.61,,,,,
T,42.862250414,-106.403037077,1593.7,-0.6,343.005,34.64,,,,,
T,42.863670140,-106.405473947,1594.1,0.2,343.259,254.04,,,,,
T,42.865628572,-106.408965932,1593.4,-0.2,343.618,358.84,,,,,
T,42.866278086,-106.410175944,1596.0,2.1,343.740,122.41,,,,,
T,42.866793238,-106.411142461,1599.0,3.0,343.838,97.54,,,,,
T,42.867051484,-106.411626935,1600.6,3.1,343.887,48.89,,,,,
T,42.867443589,-106.412351048,1603.2,3.6,343.960,73.48,,,,,
T,42.867577616,-106.412592279,1603.4,0.8,343.985,24.70,,,,,
T,42.870160667,-106.416734448,1603.8,0.1,344.429,443.74,,,,,
T,42.871050825,-106.418046048,1606.6,1.9,344.575,145.82,,,,,
T,42.871907372,-106.419416573,1608.8,1.5,344.722,146.95,,,,,
T,42.873744685,-106.422810825,1610.2,0.4,345.066,344.35,,,,,
T,42.874863753,-106.425029095,1611.9,0.8,345.286,219.79,,,,,
T,42.874987805,-106.425275691,1612.1,0.8,345.310,24.41,,,,,
T,42.875238005,-106.425771145,1612.6,0.9,345.359,49.11,,,,,
T,42.878225064,-106.431729421,1612.5,-0.0,345.948,589.15,,,,,
T,42.880071681,-106.436164705,1615.1,0.6,346.365,416.40,,,,,
T,42.882805858,-106.443440951,1616.0,0.1,347.032,667.56,,,,,
T,42.885072827,-106.449449351,1610.4,-1.0,347.584,551.69,,,,,
T,42.885384215,-106.450268682,1607.0,-4.5,347.659,75.34,,,,,
T,42.885696357,-106.451091617,1604.2,-3.7,347.735,75.64,,,,,
T,42.886105226,-106.452191826,1601.0,-3.2,347.836,100.70,,,,,
T,42.887730729,-106.456499789,1607.0,1.5,348.231,395.54,,,,,
T,42.888135407,-106.457588430,1609.8,2.8,348.331,99.65,,,,,
T,42.888439084,-106.458405331,1612.0,3.0,348.406,74.77,,,,,
T,42.889016429,-106.460060673,1615.8,2.5,348.555,149.66,,,,,
T,42.889452204,-106.461806623,1617.0,0.8,348.706,150.61,,,,,
T,42.889781948,-106.464838106,1619.1,0.8,348.956,250.33,,,,,
T,42.889753031,-106.468561850,1619.4,0.1,349.261,304.20,,,,,
T,42.889722018,-106.470661098,1619.8,0.2,349.432,171.52,,,,,
T,42.889930727,-106.473717056,1619.2,-0.2,349.683,250.70,,,,,
T,42.890644614,-106.476613590,1619.5,0.1,349.932,249.54,,,,,
T,42.891809195,-106.479221033,1620.7,0.5,350.181,249.20,,,,,
T,42.893348532,-106.481427318,1620.6,-0.1,350.430,248.44,,,,,
T,42.895191796,-106.483161701,1620.0,-0.2,350.679,249.00,,,,,
T,42.897620369,-106.485137399,1618.3,-0.5,350.993,314.37,,,,,
T,42.898497367,-106.486152615,1618.1,-0.2,351.121,127.93,,,,,
T,42.899970738,-106.488550846,1618.1,-0.0,351.376,255.26,,,,,
T,42.900579767,-106.489950037,1618.7,0.5,351.509,132.80,,,,,
T,42.901897235,-106.493449230,1619.5,0.2,351.830,321.08,,,,,
T,42.902813461,-106.495900685,1615.7,-1.7,352.055,224.60,,,,,
T,42.904622527,-106.500737546,1616.7,0.2,352.498,443.20,,,,,
T,42.907469524,-106.508319564,1617.1,0.0,353.193,695.29,,,,,
T,42.908632597,-106.511421707,1618.3,0.4,353.478,284.38,,,,,
T,42.908764444,-106.511765029,1618.4,0.4,353.509,31.63,,,,,
T,42.910571918,-106.516579259,1623.5,1.1,353.951,441.44,,,,,
T,42.910694964,-106.516926689,1623.9,1.5,353.982,31.49,,,,,
T,42.910820274,-106.517272107,1624.3,1.0,354.014,31.45,,,,,
T,42.911318997,-106.518659899,1626.5,1.8,354.140,126.14,,,,,
T,42.912075883,-106.521169273,1629.6,1.4,354.361,221.49,,,,,
T,42.912386432,-106.522247605,1630.7,1.1,354.456,94.57,,,,,
T,42.912487099,-106.522607608,1631.1,1.1,354.487,31.45,,,,,
T,42.913622679,-106.526580965,1635.7,1.3,354.836,348.11,,,,,
T,42.913723011,-106.526943818,1635.8,0.3,354.867,31.66,,,,,
T,42.915775320,-106.534166587,1640.2,0.7,355.500,632.30,,,,,
T,42.917432841,-106.539935265,1644.0,0.8,356.005,505.73,,,,,
T,42.918259799,-106.542854765,1647.1,1.2,356.261,255.47,,,,,
T,42.919085166,-106.545790527,1647.0,-0.0,356.517,256.64,,,,,
T,42.919393703,-106.546897441,1646.5,-0.6,356.614,96.66,,,,,
T,42.921161111,-106.553102815,1647.0,0.1,357.157,543.36,,,,,
T,42.921674419,-106.554933004,1647.9,0.5,357.317,159.94,,,,,
T,42.923911801,-106.562986840,1651.4,0.5,358.020,702.95,,,,,
T,42.926166449,-106.570933303,1656.5,0.7,358.716,695.42,,,,,
T,42.926371554,-106.571664289,1657.7,1.9,358.780,63.88,,,,,
T,42.927000448,-106.573857833,1659.8,1.1,358.972,192.22,,,,,
T,42.927104384,-106.574224960,1660.3,1.6,359.004,32.12,,,,,
T,42.928139633,-106.577888019,1663.8,1.1,359.324,320.39,,,,,
T,42.929066001,-106.581188478,1667.6,1.3,359.613,288.42,,,,,
T,42.929169685,-106.581555521,1667.7,0.4,359.645,32.10,,,,,
T,42.930108961,-106.584416181,1669.9,0.8,359.901,255.78,,,,,
T,42.930675075,-106.585773211,1672.5,2.0,360.028,127.39,,,,,
T,42.932743225,-106.590500185,1673.4,0.2,360.477,449.09,,,,,
T,42.934215004,-106.593882367,1670.4,-0.9,360.798,320.87,,,,,
T,42.934363699,-106.594216889,1670.2,-0.7,360.830,31.91,,,,,
T,42.937295437,-106.600957867,1669.5,-0.1,361.469,639.40,,,,,
T,42.938466892,-106.603671592,1664.3,-2.0,361.726,256.90,,,,,
T,42.938613240,-106.604011143,1663.8,-1.4,361.758,32.13,,,,,
T,42.939055050,-106.605026946,1662.5,-1.4,361.855,96.35,,,,,
T,42.940232204,-106.607727176,1659.2,-1.3,362.111,256.27,,,,,
T,42.941707671,-106.611096365,1656.9,-0.7,362.431,320.14,,,,,
T,42.943752604,-106.615831554,1655.8,-0.2,362.879,448.29,,,,,
T,42.945090774,-106.619301997,1657.0,0.4,363.199,319.88,,,,,
T,42.948384779,-106.628028648,1659.3,0.3,364.000,800.71,,,,,
T,42.951162206,-106.635342697,1661.4,0.3,364.672,671.91,,,,,
T,42.953261957,-106.640926218,1665.3,0.7,365.184,511.88,,,,,
T,42.954322351,-106.643712195,1669.1,1.5,365.440,256.05,,,,,
T,42.955380566,-106.646505464,1671.8,1.1,365.696,256.46,,,,,
T,42.956832647,-106.650367761,1669.1,-0.8,366.050,354.04,,,,,
T,42.957368754,-106.651767623,1666.4,-2.1,366.179,128.82,,,,,
T,42.957761697,-106.652813517,1665.2,-1.2,366.275,95.86,,,,,
T,42.958289338,-106.654202901,1665.1,-0.1,366.403,127.63,,,,,
T,42.959481748,-106.657331111,1665.1,-0.0,366.690,287.57,,,,,
T,42.961035166,-106.660629641,1666.4,0.4,367.010,319.71,,,,,
T,42.961203056,-106.660948070,1666.7,1.1,367.042,31.98,,,,,
T,42.964744158,-106.667587962,1674.1,1.1,367.711,669.51,,,,,
T,42.965922235,-106.669758288,1676.9,1.3,367.932,220.19,,,,,
T,42.966754893,-106.671317155,1679.9,1.9,368.089,157.26,,,,,
T,42.967746891,-106.673198305,1683.2,1.8,368.278,188.94,,,,,
T,42.968416857,-106.674444694,1686.4,2.5,368.404,126.01,,,,,
T,42.968913820,-106.675380115,1688.6,2.3,368.498,94.19,,,,,
T,42.969411286,-106.676319726,1690.8,2.3,368.592,94.50,,,,,
T,42.969912104,-106.677258415,1693.8,3.1,368.687,94.66,,,,,
T,42.970578382,-106.678514359,1696.7,2.4,368.814,126.40,,,,,
T,42.971246587,-106.679775585,1699.0,1.8,368.940,126.87,,,,,
T,42.974552326,-106.686095120,1697.1,-0.3,369.573,632.96,,,,,
T,42.976600444,-106.689295415,1698.7,0.4,369.920,346.30,,,,,
T,42.979338476,-106.692688242,1696.2,-0.6,370.331,411.24,,,,,
T,42.979550203,-106.692949925,1695.8,-1.3,370.363,31.76,,,,,
T,42.980398033,-106.693995148,1692.3,-2.7,370.490,127.04,,,,,
T,42.981243432,-106.695038360,1689.5,-2.2,370.616,126.73,,,,,
T,42.982711773,-106.696861759,1687.7,-0.8,370.837,220.74,,,,,
T,42.987747202,-106.703100996,1688.6,0.1,371.593,756.23,,,,,
T,42.988791168,-106.704398431,1691.5,1.9,371.750,156.99,,,,,
T,42.989837229,-106.705695363,1695.5,2.5,371.908,157.14,,,,,
T,42.990048537,-106.705956543,1695.5,0.2,371.939,31.70,,,,,
T,42.990682963,-106.706738239,1695.6,0.1,372.034,95.03,,,,,
T,42.993213460,-106.709883800,1694.3,-0.4,372.415,380.57,,,,,
T,42.995111710,-106.712236516,1689.0,-1.8,372.700,285.10,,,,,
T,42.995956941,-106.713283667,1683.5,-4.4,372.827,126.92,,,,,
T,42.998681227,-106.716657132,1682.6,-0.2,373.236,408.99,,,,,
T,43.000146886,-106.718478603,1684.7,1.0,373.456,220.39,,,,,
T,43.001399226,-106.720034704,1689.5,2.5,373.645,188.30,,,,,
T,43.002862120,-106.721867742,1692.5,1.4,373.865,220.80,,,,,
T,43.003068399,-106.722136885,1692.4,-0.2,373.897,31.73,,,,,
T,43.005997958,-106.726390701,1686.1,-1.3,374.373,475.62,,,,,
T,43.008094104,-106.729537770,1690.2,1.2,374.719,346.50,,,,,
T,43.009829493,-106.732144542,1695.7,1.9,375.006,286.94,,,,,
T,43.011014359,-106.733863503,1698.2,1.3,375.198,192.27,,,,,
T,43.011789182,-106.735017942,1701.8,2.8,375.326,127.54,,,,,
T,43.012368539,-106.735882955,1703.0,1.3,375.421,95.48,,,,,
T,43.013141015,-106.737040579,1707.9,3.8,375.549,127.56,,,,,
T,43.013720205,-106.737907771,1714.0,6.4,375.645,95.59,,,,,
T,43.014301574,-106.738777477,1717.7,3.9,375.740,95.91,,,,,
T,43.014885541,-106.739654224,1720.4,2.8,375.837,96.53,,,,,
T,43.015079582,-106.739947340,1721.3,2.7,375.869,32.18,,,,,
T,43.017409416,-106.743485425,1719.9,-0.4,376.257,387.53,,,,,
T,43.017990533,-106.744373404,1714.4,-5.7,376.354,96.99,,,,,
T,43.018559832,-106.745263394,1710.1,-4.5,376.450,96.25,,,,,
T,43.019106500,-106.746174507,1706.8,-3.5,376.546,95.94,,,,,
T,43.019449655,-106.746802982,1703.7,-4.8,376.610,63.86,,,,,
T,43.019614192,-106.747123925,1702.5,-3.9,376.642,31.91,,,,,
T,43.020072179,-106.748113241,1701.6,-1.0,376.737,95.35,,,,,
T,43.020357750,-106.748787230,1699.6,-3.2,376.800,63.44,,,,,
T,43.021201640,-106.750836270,1696.4,-1.7,376.992,191.54,,,,,
T,43.021483105,-106.751521742,1695.8,-0.9,377.056,64.03,,,,,
T,43.022049051,-106.752890842,1694.4,-1.1,377.184,128.09,,,,,
T,43.025147421,-106.760417037,1690.6,-0.5,377.888,703.43,,,,,
T,43.028126182,-106.768038366,1697.0,0.9,378.591,703.83,,,,,
T,43.028932353,-106.771806367,1699.0,0.6,378.911,319.90,,,,,
T,43.029034277,-106.772581022,1698.9,-0.1,378.975,64.14,,,,,
T,43.029220691,-106.776495203,1697.8,-0.3,379.295,319.69,,,,,
T,43.029295374,-106.784369079,1697.0,-0.1,379.937,641.79,,,,,
T,43.029340133,-106.788293486,1698.9,0.6,380.257,319.89,,,,,
T,43.029432753,-106.796547817,1699.4,0.1,380.930,672.82,,,,,
T,43.029499473,-106.801651390,1706.7,1.8,381.346,416.02,,,,,
T,43.029522775,-106.803222997,1707.9,0.9,381.474,128.12,,,,,
T,43.029785547,-106.811859794,1709.5,0.2,382.178,704.52,,,,,
T,43.029849082,-106.821695874,1711.0,0.2,382.980,801.69,,,,,
T,43.030038765,-106.828360325,1712.2,0.2,383.524,543.57,,,,,
T,43.030748041,-106.832979759,1718.6,1.6,383.908,384.64,,,,,
T,43.032503128,-106.843721420,1716.0,-0.3,384.805,896.89,,,,,
T,43.034222256,-106.854472551,1720.1,0.5,385.702,896.76,,,,,
T,43.034687368,-106.859934116,1722.3,0.5,386.150,448.08,,,,,
T,43.034726847,-106.862281887,1725.4,1.6,386.341,191.38,,,,,
T,43.034718130,-106.863063164,1725.9,0.8,386.405,63.68,,,,,
T,43.034700109,-106.863846285,1726.4,0.8,386.469,63.85,,,,,
T,43.034686781,-106.864237804,1726.8,1.5,386.501,31.94,,,,,
T,43.034288054,-106.872491967,1729.6,0.4,387.175,674.13,,,,,
T,43.034214880,-106.874059718,1730.5,0.7,387.303,128.02,,,,,
T,43.033989910,-106.878763642,1732.5,0.5,387.687,384.16,,,,,
T,43.033817494,-106.882294267,1736.7,1.4,387.975,288.37,,,,,
T,43.033274347,-106.893279506,1736.3,-0.0,388.873,897.29,,,,,
T,43.032702282,-106.898333458,1736.6,0.1,389.289,416.76,,,,,
T,43.031366542,-106.907200171,1734.7,-0.3,390.027,737.70,,,,,
T,43.029863834,-106.917216294,1732.2,-0.3,390.860,833.21,,,,,
T,43.028640579,-106.925297035,1734.7,0.4,391.533,672.47,,,,,
T,43.027723851,-106.931462260,1736.4,0.3,392.046,512.71,,,,,
T,43.026746688,-106.938009700,1738.2,0.3,392.590,544.58,,,,,
T,43.025516309,-106.946480283,1742.9,0.7,393.294,703.81,,,,,
T,43.025469622,-106.947264327,1742.8,-0.1,393.358,64.12,,,,,
T,43.025644384,-106.950002359,1742.6,-0.1,393.582,224.01,,,,,
T,43.026551139,-106.954148551,1740.0,-0.7,393.935,352.64,,,,,
T,43.028499009,-106.962795658,1737.6,-0.3,394.672,737.25,,,,,
T,43.030263400,-106.970692668,1736.7,-0.1,395.345,672.81,,,,,
T,43.031285070,-106.975282347,1737.5,0.2,395.736,390.90,,,,,
T,43.031812040,-106.977859866,1737.8,0.1,395.954,218.07,,,,,
T,43.032023516,-106.980772913,1738.4,0.3,396.192,238.57,,,,,
T,43.032030808,-106.986432876,1742.0,0.8,396.654,461.28,,,,,
T,43.032051679,-106.990407826,1745.1,1.0,396.978,323.96,,,,,
T,43.032055953,-106.993128173,1748.0,1.3,397.199,221.70,,,,,
T,43.032067856,-106.996433828,1740.4,-2.8,397.469,269.41,,,,,
T,43.032070622,-106.998024462,1732.7,-6.0,397.598,129.63,,,,,
T,43.032081854,-107.001939565,1746.7,4.4,397.917,319.08,,,,,
T,43.032077830,-107.003114624,1749.2,2.6,398.013,95.77,,,,,
T,43.032080093,-107.004692182,1749.5,0.2,398.142,128.57,,,,,
T,43.032079758,-107.010619361,1746.7,-0.6,398.625,483.06,,,,,
T,43.032203056,-107.012586761,1744.4,-1.4,398.786,160.92,,,,,
T,43.032401036,-107.013742207,1742.7,-1.8,398.882,96.70,,,,,
